tx_hash,from,to,gas_used,gas_price,transaction_fee,block_number,block_size,block_gas_used,gas_efficiency,block_interval,throughput,latency,tx_size,avg_gas_price_gwei,timestamp,relative_time
0e722db56d4c0f56060ebdc986d5825e68c18bf32857ac84925a7080ae565c60,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2037,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
8c5902b00037827539b6e3377093653f0c968288cf318ec84d070e634a54797e,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2038,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
bc26457ccd563260fb4b26f1b546aab8d130fea92d1e1742876ad07c35e40e30,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2039,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
2de057996b0e3a95399ac84b102aef7dce74b053a11b050ff729312dc9181a62,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2040,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
84d5dbb032e8cb44207a4c116bf3e6762836da61cfa3f8489e55f75927bb1e86,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2041,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
4124428c30d98442c2eca78b099f2c3bc2e2f452ca1366c741b50c2fb6ecd2dc,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2042,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
19e543155eb48fbc95631c2add1451fc4e34b9eaa511abe1341343b11cc818aa,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2043,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
5c72823faf81e1d6086231edcd0f889f3b27f607d0cdbfde44b8bf18a38ed0d3,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2044,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
87fbb8d49db2e50b95ac66c44c9bc40894239d486e90e1908ac72e300f587d36,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2045,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
9195b06477fa9ef33cd9a048b09c7ee281ca5d2898ca72f4025622bea39c301d,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2046,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
7a752b064032f5407ddd07cd477d48428121148c8d8b24f0648577b8d1bb3338,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2047,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:07,124.0
7b524bdadfdc1ffe9ba46b13a508b99a1475f3e13b4fb01e43cc27cf366d6130,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2048,693,21356,0.3177042461478955,1,1,1.0,693.0,1e-08,2025-03-07 15:50:08,125.0
1d5c4853fbe9223ee72a055b890d8d9a21b75c8f3c41c6e1085c113547347e33,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2049,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
d6a6301035e38142841b05167de186fdc123e9a029f3951df094162557696177,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2050,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
aea9f97d34cfeb9a7d07c0500981709b894e320d082beb5bf7357089b25f66ff,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2051,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
7597dfb2c479d9db3455a5cc9752c084a7d463fc92646309bb4c3a95120193d6,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2052,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
d8f15f745433accf331274e55e1431dd0358ccb1c0ed69098c8dd9d3e9d34d11,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2053,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
97fa7817c6b08a46ed65ad8ae61c14cd9ec0699dac69dc5bbc9201b65ec3c4ef,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2054,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
1683e754a7a70fbd3054890620ce885028d9cfe5a4bc8f4e16b79c8061bed970,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2055,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
77217038dd95b703114421e64d37c5f2cdc769d19a4c634c844f799475e69f67,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2056,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
8fe9bb41bd135672e6eb1fedd29e6f780e5b2c0a3b70aeb06bfcd4067d975c6a,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2057,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
b94b230218706c88d49e70d40d38bdeeebb2733d94216291391105a546dd2bbd,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2058,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
09b1cfb9d40d034fb7c2ed62c2f5526840fa5a2bf1a76544fc4b359ed8a23743,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2059,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
fdc4d9429800eb0be3840bea165f2a462775ab64b07424b3dd7d4511de83d300,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2060,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
f0a2ccf9b246dfdac63a5ceab70a42caef0d72a507dfebf45c72f0c72074f325,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2061,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
8560977cb0a6d16471703522bf74c4d573237f31eb6445795d7e5b1f0b3efb58,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2062,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:08,125.0
2ee0286a5de4e3c5016a612cfdb1abf2e3dd79a45c6fc43650d825909da05468,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2063,693,21368,0.3178827651099565,1,1,1.0,693.0,1e-08,2025-03-07 15:50:09,126.0
e71e981b53c5c6fd2868f17a23c03b54162b6dfbd52400c26894c2958492014a,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2064,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
5d8d59905b18143bd29e97af3d63008a825e2475716f2cf42265998e16ffc845,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2065,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
770391e73bb5625528887aad7e4698dc80c4187e14b6bd7def87b8d665bb02a0,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2066,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
5fca0ff19a48d12d09c9a5de7f9697d2bdd403399921d48821394df72970abee,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2067,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
9b7800ea5cb5d3d2e183ec5d9c40fa5d7d1dca0e02ad71bc1d07bb9f10fb9b77,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2068,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
367fc11be1315d0033e5451904efb4747f17ee7948ae20bbdb6c81f7f740d3cc,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2069,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
7c21c8c32f049a272c948a3d01c667a1bc863a647fad5f6ac194e7952ff365ba,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2070,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
449c8721256e283c995169620d92eb83b6b31190ff0d605935e7fb2e96095a2c,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2071,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
547a2eb8b300a074683e9ef2e1414c666160e2c338892dde0a892f7d0cfc6777,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2072,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
6dec4f542f50c8779b7d1c1f4ca0e31ad09e546403e0c46e2a0a60333fb47f93,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2073,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
885be340fd93213144b76bc8d8251b91a74dd68ab771ecc73f9bbd0da16819fc,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2074,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
b56de7ac417968e0099b9abb49c4a25deabbe7b1b577072e7b68df64fb2b72e0,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2075,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
dac3057f61990e9e1d537bff07b13a291c442f5a8d4847746b164f46843a0c2e,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2076,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
09180f57fa7cec8aca29dc6861ffbfbbe62e09af40420317810eb4b3d73896f6,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2077,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
9e4970a94c8b5e110fe86e2afdb8d1d660c6bc97e9871c2837106097fb835055,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2078,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
478aea66d1cf4a996fae89e2540754f7ad7cf4d8d8bab0c67657f8861fd17e8d,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2079,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:09,126.0
57dc97958af259298f2873594e38a5d67671b2eac56d75751d2380f8f751e14b,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2080,693,21356,0.3177042461478955,1,1,1.0,693.0,1e-08,2025-03-07 15:50:10,127.0
0f0e33b837a1021965371962d6111575bd85bd309e89ce35d1dd91563b8fd05f,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2081,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
62e7dfdb360fc0bfd9b74110614fb34593ed93a24fd6739254b9d27e8637fe0c,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2082,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
7fc52ad5058d3734fb9506e30c85f94aeca0ede1d04103318a0dea72e525808d,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2083,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
1d64f6e4cde106863b7e3ad82f064e322d2d995a6247b8f1f9d8f086813900aa,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2084,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
c550d06eb2ed6f6306264bbcf19e3774a8d867e238cc3eeeb8cabd21404b4df1,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2085,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
3e40a04c138346e2931d0ae7abe28010917a3c9523befc2faab56896ffe5c52e,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2086,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
459cc1321d8ad8d87da992f512f83fc9c7db63028868489c925a1d6aaec3529b,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2087,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
c116e5e314e3236ad1f4924558cdbf06996fcc8bc85449ba2dce6a6e3ef0c308,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2088,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
8334a71a4c07901339eecac08334f04ab57f3cb615415b804a839ed65611653e,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2089,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
5e6a34192b1f5eeae62a0a1f10805569313a7d60d8f77b396c82861ae063b333,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2090,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
0ff229e70e2418f4ff86641d4308573995b9c5e1d440fabcf3d3ad2b1437f583,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2091,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
51b30bea99977d5a01149ceae7c50be6a5bf95dd1cf2cdccdd1a8908a204c254,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2092,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
e681afbe5394eea1f9e54f175547ad7149511ed2daca8dc2544c27f34df5f17e,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2093,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
30a0fa290c99bc95c9d9d62c7c16f174a6f2b4032e1c80e1077cfc958777879d,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2094,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
1f1a58d848ed948be45bea9a5570dcdfd0cc11866c5c0fff983724fb0cffa041,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2095,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
94142ed844c505e0f116c1f4995aedd36225c1ef7bf8dc51935b5c8c3e39d2ed,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2096,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:10,127.0
5eac191f8dda6e88f845ae69ae94fe40ba5fc85c9e74a63e6f9da020b137afa0,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2097,693,21368,0.3178827651099565,1,1,1.0,693.0,1e-08,2025-03-07 15:50:11,128.0
1a7d8a3e34cd77a0324a1ee6a16adb7f6c40d56697d3dc946bba6a9c4b9500e3,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2098,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
baf7f1bc779ca32370f904f2965d3b688fa40001b30ba106fe1b753e207bfc6d,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2099,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
c37f3d25264de728a2e28153c9d82b31545ffc907f026e8a24560ee628335840,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2100,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
544fcc706c50e02cc9e54a7dbb06e187bbfb231dc47a2a868503a9c58506d2ff,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2101,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
d7f50a8abbdaf7066c109499b6bd0ddf40f724541eceabb8a1c9a733087ea6e7,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2102,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
8183d8d46e7f581ea71f043402cdc2f6e3b9e875add4e6c7764dab09e497ffd0,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2103,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
5ca91da6e410354a14ea045e03189d3f1f9fda1ec3b56d1d690496935414fd30,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2104,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
3927156f1fe228a1ab5626a2301dfced30ed44acea0e70646c897f3025c563b1,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2105,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
6b4d04308218ee4f77521eed055a19178a5e830fe7d1428f500a886199751b66,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2106,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
88a2786955f55083e17955ce1a1fac0229c9bb48d6d30ede915528ed2c58a86e,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2107,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
8200c2f254b4d71f1714e694f8cf914cb450bf81f9c1f26b7a29a251076861c9,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2108,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
63f89b28ff879fb561420cf61fe162fe111fd37c6bfe56f7f15d6375ba5be800,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2109,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
24961ba2fb501be8d2a07f6fd137b83c0aea82e25d1830916ce855d34843af99,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2110,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
a8104c6e1e513ec0348245cd47fac785dccad33bffe1eaa379f1dfebe5af2d07,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2111,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
299ce5ee07459babc92ad018e4a619238a64bb0e07504e5bbba4bf0395730695,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2112,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
acb0d0f3983b320147b96834940423ca0cd033cd8ec0e526051bd5ae48502e54,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2113,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:11,128.0
44967aad4fd33b1f655e692e033d5a98a6071e1ed2aacfdfd5fcabd88e294bc5,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,2114,693,21356,0.3177042461478955,1,1,1.0,693.0,1e-08,2025-03-07 15:50:12,129.0
f713ba26eb3da6173380bb46d56b624b02fd3987571602daad049ff670bc6c76,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2115,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:12,129.0
5eda600bd6079562a56e89f1a66446e8d033b1da4342a79375f93f61ec39cbb7,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2116,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:12,129.0
68f8a760345d1a236b16b3c0d7371c3bd56fbebd7ea9a811512e660cf21727d7,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2117,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:12,129.0
2df58b68342855cd9fad127dd6b20386612df893ee1119fd5d8c615eebb402e7,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2118,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:12,129.0
c581c5e8e3e781140645485bd60f3329af97ba55d10e99e348e91dd324630585,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2119,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:12,129.0
3bea443890674077e42f26cf68a770becb980e94bc983e5d72cc5a4754d2c3e1,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2120,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:12,129.0
6556315b36f3967abd1c50deff063d784015dfb2b2105d258355f72e670befdc,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,2121,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:50:12,129.0
