tx_hash,from,to,gas_used,gas_price,transaction_fee,block_number,block_size,gas_limit,block_gas_used,difficulty,nonce,pending_tx_count,timestamp,relative_time
afa9b2d9345a6f84548010a2276dc55cca802c1f63d34b56ec7f9bb7006efe4d,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3335,693,6721975,21368,0,1193,1,2025-02-27 15:58:10,197.0
c345c11cec01feb7a221298d5f1fb7da1ec6668c3953770d3b280bf2852192c4,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3336,693,6721975,21368,0,1194,1,2025-02-27 15:58:10,197.0
c86050877be97ae1a6de493818da31a55413e3ea02e9447abd30fbc3e304fc08,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3337,693,6721975,21368,0,620,1,2025-02-27 15:58:10,197.0
b6304fa45691c2e32eca19b19e7c9c9d6c7736aea60cc329d0fbe60eda28ecf9,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3338,693,6721975,21368,0,533,1,2025-02-27 15:58:10,197.0
060d0b777d18d87f5ec633f438aff7e2b1000321e686b6a24cf8854f7704897e,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3339,693,6721975,21368,0,621,1,2025-02-27 15:58:10,197.0
5bd9dcfc163d5b8f5c040754d08f37e3c0d177263a97c5df1239b009bed6dddb,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3340,693,6721975,21368,0,622,1,2025-02-27 15:58:10,197.0
4bab0477609b7891489d4752872d2c3ba2e17cff1df3ac3a560ded539093afc9,0x94340342EB423E5a24682C6e150f600C6d6492A0,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3341,693,6721975,21368,0,505,1,2025-02-27 15:58:10,197.0
3c41e1556b59ae9aa3f4461bb433fca05a7ef082a962a2dc95d434570fb787e1,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3342,693,6721975,21368,0,1195,1,2025-02-27 15:58:10,197.0
caedc5c3a0838153d1f6193fb6904369383f50d333032cf66d66e9ddcc09eb74,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3343,693,6721975,21368,0,623,1,2025-02-27 15:58:10,197.0
9269ae1e439a9d2e107510f016a6195cfa403d7fddf2ff32d9078b72db9ee3ff,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3344,693,6721975,21356,0,624,1,2025-02-27 15:58:10,197.0
72d5c1328cb1dd111d807d9ca91eaebed39ed1f23897dd3c0c81928667a61a1a,0x94340342EB423E5a24682C6e150f600C6d6492A0,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3345,693,6721975,21368,0,506,1,2025-02-27 15:58:10,197.0
667152bd95b660c6ad8e2a3e723ea1a47ac97349a7e0db55a84a5fbb5e0b9269,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3346,693,6721975,21368,0,625,1,2025-02-27 15:58:11,198.0
5bd92bebb120cba4689eaad53466662c9274b7049cecd9d05a03574b350d4a9a,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3347,693,6721975,21368,0,1196,1,2025-02-27 15:58:11,198.0
838d917ff7865c7c3aa8069afa9253f3a70d3f08c70c914785649303fc46640c,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3348,693,6721975,21356,0,626,1,2025-02-27 15:58:11,198.0
ee36471d6a8329bfc3b583ff7e9f8aaf31037a60d0cce8f985bce331b33a2388,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3349,693,6721975,21368,0,483,1,2025-02-27 15:58:11,198.0
e969dd7cf3b721a7b587f27d1fe4b28500cece571ed2226e11c3f9c9ac891598,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3350,693,6721975,21356,0,484,1,2025-02-27 15:58:11,198.0
6e1a9fa17294e6fe400b1beab0ffd1b4ce2d3857806c20573daf79fb16463dde,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3351,693,6721975,21368,0,1197,1,2025-02-27 15:58:11,198.0
303632d6d7c5809eee24095fe2ab7e8c80f3fb8ad986e9606a33a08c88d10889,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3352,693,6721975,21368,0,534,1,2025-02-27 15:58:11,198.0
67dd0915e6728835c533b7cdd4f0d1439f23cf611872874edd9f2b19a124b057,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3353,693,6721975,21368,0,535,1,2025-02-27 15:58:11,198.0
ec28b62905c3d2ed2b300c2dccc29b87fe71aac3464c5c7a2d0feb4232511d7f,0x94340342EB423E5a24682C6e150f600C6d6492A0,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3354,693,6721975,21356,0,507,1,2025-02-27 15:58:11,198.0
cf103fb3d37d0c67bfda57919b795690c4b5f1639ca7ed6cd9cc24c0e589461c,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3355,693,6721975,21356,0,1198,1,2025-02-27 15:58:11,198.0
705b253f40dec75f67c9c92658aff85f798024a9025213964eb4d4a2616232c7,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3356,693,6721975,21368,0,627,1,2025-02-27 15:58:11,198.0
1785c408143fc6baf4dd55ba7f2b8a634222a1a4394bd873e3ef16e21cc8ee96,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3357,693,6721975,21368,0,628,1,2025-02-27 15:58:11,198.0
24cffef6d7d5328be81a54d7c295d64ac5a1c6451dc19172e0ddc5ac452e20d4,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3358,693,6721975,21368,0,629,1,2025-02-27 15:58:11,198.0
b6b29c86afcfcf0b5a54aa00d92a7a220a36ce6ccdf2edb54ceced891cae17ae,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3359,693,6721975,21368,0,536,1,2025-02-27 15:58:11,198.0
875f9d50506278cd9e3ee0416f91b33e7266948318b26dd5a82f4c234cd11125,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3360,693,6721975,21368,0,1199,1,2025-02-27 15:58:11,198.0
3bcb73409aecec2aea702d08ab12f575aed9a07d11daf7bdc219e5014e29df35,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3361,693,6721975,21356,0,1200,1,2025-02-27 15:58:11,198.0
477bb35ffccc237c86e5193e72944998949e333d26095f0713b116d3d06e7585,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3362,693,6721975,21368,0,630,1,2025-02-27 15:58:12,199.0
c3b06b5032881f009bdb65db7f8c52513b1e8115088123eef56aafe41e9973ca,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3363,693,6721975,21368,0,537,1,2025-02-27 15:58:12,199.0
068fede5e926cfc0bb1ccad08f0efe6858208ed22d62012a1d107c11d5213d7b,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3364,693,6721975,21356,0,1201,1,2025-02-27 15:58:12,199.0
32a8d97e363e2a1a7d5833856b7edba61a1aa392f0ee1b04ebf3867bcb33fbe2,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3365,693,6721975,21368,0,485,1,2025-02-27 15:58:12,199.0
eaa340cfe69925bf994ce07f63929a0cd9283883fb21dff77063e2e13a6334fe,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3366,693,6721975,21368,0,631,1,2025-02-27 15:58:12,199.0
3fe44f043fd1c292ea86b2a234b47be2611a1fc17bb109a3b6d1297a253af193,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3367,693,6721975,21356,0,1202,1,2025-02-27 15:58:12,199.0
92c6dd9b4b65b2527609e1b8f0b9d6516b247773cc7ff2f9e70672dd13fc6c50,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3368,693,6721975,21368,0,486,1,2025-02-27 15:58:12,199.0
f5ee0727d05225d108663587675bc725e598e127ad46dc237dfdd0f02ba7b8ef,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3369,693,6721975,21368,0,487,1,2025-02-27 15:58:12,199.0
2f7091d5b1d9b8128334ef64ba6eed1deae0a143cea56c4b72aef3959322968b,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3370,693,6721975,21368,0,488,1,2025-02-27 15:58:12,199.0
29f21f1cc7fbd1bfe98ff6dabab0bf00200ee4006dbef4e29497b7cb730f50c9,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3371,693,6721975,21368,0,632,1,2025-02-27 15:58:12,199.0
61370acd2242df5c7250ad78da66469c1b5c0f8b1897fe8b8e9a4ec9e4176037,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3372,693,6721975,21356,0,489,1,2025-02-27 15:58:12,199.0
5dacd0f00721669feff4a188ac843014b02a06d66b42382af533d36e09401c79,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3373,693,6721975,21368,0,1203,1,2025-02-27 15:58:12,199.0
cbb69331a7d551f9bc9e4546356b35a8e022813503c79c1c3b6236c11ca26241,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3374,693,6721975,21368,0,490,1,2025-02-27 15:58:12,199.0
be783a599d05caed1f0546645dddf6d8834b6f06863705e5ba701e8f9a54e584,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3375,693,6721975,21368,0,633,1,2025-02-27 15:58:12,199.0
cf4e8061971a7b24b98c41b2d615e2f95f08506a25b8ad156cf68c7c1aadf688,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3376,693,6721975,21368,0,491,1,2025-02-27 15:58:12,199.0
36a2cc3074336bac110d93d3773ae7ab73f351fe6ea708a016c1f984a3e3523e,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3377,693,6721975,21368,0,492,1,2025-02-27 15:58:12,199.0
6983a303e186cb002d5c3bf6ee6769c594c861cd696ead05039ae7acabb1ca76,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3378,693,6721975,21368,0,634,1,2025-02-27 15:58:13,200.0
7e9e87e7b74f3cd2834d50549f02b718cad62f91dfcfad09a3e30b57017fdc48,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3379,693,6721975,21368,0,635,1,2025-02-27 15:58:13,200.0
b01513f78e8435812c7a17198138892c9e209b21356eaddb893e67eab47a311a,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3380,693,6721975,21368,0,1204,1,2025-02-27 15:58:13,200.0
abba1d0fc04bb93980fb6848aa53887f71b3f773700d0346f0d098c5cbbbd333,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3381,693,6721975,21356,0,1205,1,2025-02-27 15:58:13,200.0
45c319c6d61fe548f3ae77ced36bfbdad0eac96b4c6df0aa8eef041507261908,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3382,693,6721975,21368,0,1206,1,2025-02-27 15:58:13,200.0
250a9eb03aaf92aa9e9bbda0f6fd315531977b5843f1c5c2941f906eb60db7ea,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3383,693,6721975,21368,0,636,1,2025-02-27 15:58:13,200.0
5047088841e0484f3a9f3ec68ce1ddca2fbade7dde8c67cfff3b4927c6dd0629,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3384,693,6721975,21368,0,1207,1,2025-02-27 15:58:13,200.0
e113489afe8ad259a414d64329bf4f4e9a8c0b5647f94d8103d9ca8f06cecb2d,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3385,693,6721975,21356,0,1208,1,2025-02-27 15:58:13,200.0
9c1aac9b7cc994196d0c0d8ff38eea51a93e454c64f1496e54d1d553c2e57326,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3386,693,6721975,21356,0,1209,1,2025-02-27 15:58:13,200.0
4a5bc32223b00fbf4a4b040c553192ef66916b3cf085418f0a3f79c46c42b91f,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3387,693,6721975,21356,0,538,1,2025-02-27 15:58:13,200.0
7967d19cd45e7ab63a9ffc742c9f01fae8e25c25ffbdb0fcae77f7bf3e487e76,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3388,693,6721975,21356,0,637,1,2025-02-27 15:58:13,200.0
9a7936de8550862b22f9e37603ff96ed39d88c08f1e2f5145a7c2dd608ed5f1b,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3389,693,6721975,21368,0,638,1,2025-02-27 15:58:13,200.0
d87619812803baeb043c3dc014952706dc1366519de0ea83a9ea98a355bb71a4,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3390,693,6721975,21368,0,539,1,2025-02-27 15:58:13,200.0
bc870b5fcbd3754e211a3f73ce4eb498d6836f1f1278ee9bf2922d87fa58c27f,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3391,692,6721975,21356,0,1210,1,2025-02-27 15:58:13,200.0
b536654977b3ffdd0a29ed5b776af2ecc8fb89c6b32e0743c0cb411b8cf7f65e,0x94340342EB423E5a24682C6e150f600C6d6492A0,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3392,693,6721975,21368,0,508,1,2025-02-27 15:58:13,200.0
e4832b1f344561754b3cfa15134ca7fade5f05facbd23088f63457a0bf230e11,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3393,693,6721975,21368,0,493,1,2025-02-27 15:58:13,200.0
02d4cc4b7b4a4b3d8f3c116aa895912c9178f90a51b7310b152d4a62d48abf5b,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3394,693,6721975,21368,0,540,1,2025-02-27 15:58:13,200.0
31f55fce2eab32066de5aacdd993688e849033571d49979f0719fa2087e987f0,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3395,693,6721975,21356,0,1211,1,2025-02-27 15:58:14,201.0
a1ef8af487f73e8d5b7038172f758dd422994f4087e5aae060204cf192219778,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3396,693,6721975,21368,0,494,1,2025-02-27 15:58:14,201.0
f5fe4b04c7913da82db78b0786cf035e0a63781eda17d6d01a9f246b6814f27b,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3397,693,6721975,21368,0,1212,1,2025-02-27 15:58:14,201.0
891f1770357f00bb86cacb6afdc2ec6bcb01b41b73f6a7574cef022f1ac0a221,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3398,693,6721975,21356,0,495,1,2025-02-27 15:58:14,201.0
80ccf99e643059f65a858a7faa98e9d57dec0b5cc591defab41160bc4ece4789,0x94340342EB423E5a24682C6e150f600C6d6492A0,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3399,693,6721975,21368,0,509,1,2025-02-27 15:58:14,201.0
2425a8d5ad1853b110a51c03505cca610faa0b9fb252322fa2daa97f5f0e2035,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3400,693,6721975,21356,0,1213,1,2025-02-27 15:58:14,201.0
efa163a9bacbb957c1fa94bc3b3bb15aa8cc29ff644f70ed2b6ac6bb0156b637,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3401,693,6721975,21356,0,1214,1,2025-02-27 15:58:14,201.0
89807d20f5e6e529a09ef68c45662dd19174c88bcc764707dd2a1f64d9454b97,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3402,693,6721975,21368,0,1215,1,2025-02-27 15:58:14,201.0
af1ccc7f16808c499672b03981a6d0aa34690646a02b0db2273df5a9afa4f6a3,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3403,693,6721975,21368,0,1216,1,2025-02-27 15:58:14,201.0
4bd858cddcc9692531f4da32c0bd54bca57b759db44a609f42b64cbcfb36ada1,0x94340342EB423E5a24682C6e150f600C6d6492A0,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3404,693,6721975,21356,0,510,1,2025-02-27 15:58:14,201.0
51423d2be35f6b3beec178a3625370f474e627840bab0e0e732089fdbcec1e30,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3405,693,6721975,21356,0,1217,1,2025-02-27 15:58:14,201.0
29810b102caac6b76ac95ad8158fd46b471521a8cbe75493617dbceab1dedbaf,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3406,693,6721975,21368,0,496,1,2025-02-27 15:58:14,201.0
2cc6eeec80615747cc629623ee206a561f8799f4aa700b5dedf68fcbdbee325b,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3407,693,6721975,21368,0,1218,1,2025-02-27 15:58:14,201.0
d7379d3647894dc9fda047a6ee73a8afb12a95814cc3fd6fcd9279719abedc4c,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3408,692,6721975,21356,0,1219,1,2025-02-27 15:58:14,201.0
084aa64e7d19f04031488811658796a468efa24d0118035b9376e26792de13e3,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3409,693,6721975,21368,0,1220,1,2025-02-27 15:58:14,201.0
7c5a68f81d4db334f59412c7655771ceef435d881ce4a6d828281baec0e7c0c5,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3410,693,6721975,21368,0,541,1,2025-02-27 15:58:14,201.0
a107f32f55c9c09d9e9d91d11b41acfdeac08f89262e00ca9e93d4123bb51bfa,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3411,693,6721975,21356,0,1221,1,2025-02-27 15:58:14,201.0
bd7a900574def2026c03cb7779c651348cb5e3c56a21365af5de6b897ac8ab66,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3412,693,6721975,21356,0,639,1,2025-02-27 15:58:14,201.0
1e98ad38eda420e5c778f6e8844ba701421460ab016fecd359bc19305589aec9,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3413,693,6721975,21356,0,542,1,2025-02-27 15:58:15,202.0
af78145d71f5edd391a8b5cf4a153b2de0bd0c825909944646c4c4baf6610b84,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3414,693,6721975,21356,0,1222,1,2025-02-27 15:58:15,202.0
4de09f6b71abe94678aa5936ce277f2c8d6622992ac65bf688ea789cacdf756b,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3415,693,6721975,21368,0,1223,1,2025-02-27 15:58:15,202.0
51e59989cabcab5b52bf23ef7498c65a4faa0e4faab3458a09a10a2df5fbc648,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3416,693,6721975,21368,0,640,1,2025-02-27 15:58:15,202.0
6836a2d68cfe3a2213d1079c4ac436aad70a813aa0ddf10d8cf6be1b52ffa3e4,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3417,693,6721975,21368,0,543,1,2025-02-27 15:58:15,202.0
9d87e72bbac76a8eea76f8364583fb3fd3f69af5209adfa77818fc1687c20a1d,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3418,693,6721975,21368,0,544,1,2025-02-27 15:58:15,202.0
b23515c57b03bc70641c54c0853f369b049c59041899a6e366b1c86eeb965459,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3419,693,6721975,21368,0,545,1,2025-02-27 15:58:15,202.0
c1ac482bbebbd72b8a087080b53cd52654eadb19874ccd5122ab5fc6c513d629,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3420,693,6721975,21356,0,546,1,2025-02-27 15:58:15,202.0
50715688a807ddb871663ad336591fd9163fb61d0c1ca973e63815704bba73c7,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3421,693,6721975,21368,0,497,1,2025-02-27 15:58:15,202.0
7495cc45515696ac80ed5a84e6d07d4994d5a6a7f31920ae883c1fa548a57d3d,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3422,693,6721975,21368,0,641,1,2025-02-27 15:58:15,202.0
9e90ccaf50eecd51489048f1f740c89777e53572298e36cc2579d25f8150b00e,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3423,693,6721975,21368,0,547,1,2025-02-27 15:58:15,202.0
a3027f0894c1f0ec24a00d282626c0b7e7dfe9219eb037bf7028a1fc12be7e42,0xd3992c2fA2632f09FFDb20408c3563f74275D2BF,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3424,693,6721975,21368,0,548,1,2025-02-27 15:58:15,202.0
4fa9f834f55747f7170fcda50a6ef93498f4c4a3acfc2a764c8350818f0d3c3b,0xeDAF21F2A0D23D3ABb659B6f7861EEf2705edb31,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3425,693,6721975,21368,0,642,1,2025-02-27 15:58:15,202.0
8cc7a327f9207d3cc7b322c981672c5e980324c3ec25bddcd44f57b957eb2590,0x40F9483fF3B4CfbC11664eA6277e49b31AdF1A61,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3426,693,6721975,21368,0,498,1,2025-02-27 15:58:15,202.0
b5879fc268ab3afa96131d63cd964214c27b0ab24c81eba0432e9b63660bbaeb,0x94340342EB423E5a24682C6e150f600C6d6492A0,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,3427,693,6721975,21368,0,511,1,2025-02-27 15:58:15,202.0
13dd2955608f048169a3730e331b1bf18d9a747446e51898f34dd11f8b4a04c3,0xF431EDaBDB584D72f5af59e5933035C6cc9c1300,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3428,693,6721975,21356,0,1224,1,2025-02-27 15:58:15,202.0
b8898a71ad06f378ada40adae8021f1f06575e2f33ebbd0d45c4b683f280c5a4,0x94340342EB423E5a24682C6e150f600C6d6492A0,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,3429,693,6721975,21356,0,512,1,2025-02-27 15:58:15,202.0
