User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Distance_meters,x_coordinate,y_coordinate
3149,5,-99.96207777355748,53.05667854384236,2099.811269785944,2600.3714798489896,84.00491621172169,1594.685998641368,371.17127669696964,-1550.8885574463302
3150,5,-81.45392567822522,32.56587664055009,4101.3842373621255,4599.2948836122505,85.81750220272215,767.0526918023436,-735.7094802773178,217.0285525715454
3151,5,-78.2096027760873,32.27515289096477,4399.832120836081,5000.042719528931,84.4095308794566,724.0732690186785,-494.8417763951042,-528.5959848897202
3152,5,-86.42472998503416,38.80753965110427,4999.002887702081,6000.6529239323845,76.18816814546965,952.5451153267093,9.673963607946,952.4959901022607
3153,5,-99.35161033357308,50.57933441474693,2401.5909835105367,2900.7027131442755,85.08686102036788,1525.1072545213572,-421.2490013041328,-1465.7767281185572
3154,5,-103.0304728935921,52.31128041091546,2199.999181876367,2701.2438901996784,84.48270259756636,1730.656903083967,-1554.662079946988,760.3940645264748
3155,5,-82.88251913547059,38.46097622081382,4499.615314983949,4999.545274071492,68.45019002252394,889.6446197465254,-832.3026457164852,314.2289855778407
3156,5,-96.13239861979449,45.12530512059855,2898.9472970522143,3399.178014638068,85.18277366644749,1307.5159075837128,-773.035668518572,-1054.5206037733471
3157,5,-89.1514507545428,44.81927321325799,3201.9954894094453,3702.200747724553,84.81283296446732,1111.4713235685429,1023.5767107262358,-433.196514729826
3158,5,-93.71823264845708,47.29258984157789,2800.907576887654,3300.919748078228,84.67309804389629,1269.3994799600437,1168.122016327266,496.85611065413303
3159,5,-92.88147220439976,44.189464588866365,3000.935223062132,3501.3710300491293,85.43870680382486,1191.432587889703,539.1857486073811,-1062.4454527100452
3160,5,-79.9683076057025,34.99806205328409,4300.471765309505,4899.063422349871,83.93154870220498,791.2589665827056,-208.23132596350348,763.3678451998175
3161,5,-77.4138645656756,30.645162381073742,4399.050352044309,4998.028867023314,84.78912553568402,687.4257190525858,-645.1898152713758,237.24295876812167
3162,5,-98.38799307289428,48.97943944436868,2399.839707644833,2900.1111573560943,83.6660526580492,1457.7977526437394,1444.001614611967,200.08404386949408
3163,5,-79.34539109930343,31.521692013537667,4399.101307315551,4999.879658703945,84.18483938625621,723.2435680165343,-228.01069630508206,686.361698412549
3164,5,-75.91970929838074,29.92014218291873,4599.730115333157,5201.415842490929,84.98712998746471,660.5884250722718,-660.4981490110906,-10.920736806076055
3165,5,-77.13229133903569,33.92868740320752,4399.6018862897845,5000.212708648044,84.2062531033658,742.1135192613533,696.3637017694053,256.53473513051154
3166,5,-89.02304783508492,41.19236116005543,3400.788723512039,3902.107661235206,85.33459848117869,1045.248572900124,-1043.6131399603246,58.44820999737965
3167,5,-88.61848852696791,41.078069869038174,3301.775374240756,3798.269513193333,84.99726653022813,1034.7288532909001,928.0985778273844,-457.48970443878596
3168,5,-103.0902856030519,53.9890170427928,2000.332599590856,2499.6526872012623,86.31472630544991,1763.2314364215963,1390.5518707094727,1084.135873980633
3169,5,-93.96563693775332,46.4550643121987,2800.2619362694745,3301.569673431081,85.72663261839429,1261.9921359459772,114.34825640137316,-1256.8009498116462
3170,5,-102.89047294381147,51.64804303693354,2100.0290011508164,2599.3855894261765,85.97682247883291,1711.576366125625,-1443.2331275485092,920.093362994402
3171,5,-79.45092100499195,32.07800330780681,4398.744216353338,4999.676816300591,87.3416832154212,734.1746110893187,-412.0043291352301,-607.6716155473953
3172,5,-82.04455083395649,35.2327975217179,3799.183797143133,4399.706818997116,86.69272230260789,821.5350630130528,-52.803431017714445,819.8363601552556
3173,5,-105.49322621250435,57.00805607575558,1698.483391924245,2200.293671314803,84.234437851986,1956.232562332578,1053.4657543020176,1648.34939938205
3174,5,-84.04881966464016,38.11037073492726,3800.2672963843206,4299.897079271826,85.35637528116263,900.7808989079035,480.44980920971915,761.9542037863399
3175,5,-75.52136344144074,31.895006847658937,4498.828095766994,5099.108341192739,85.7811399006643,691.6052748056641,624.8699680359151,296.4040809196333
3176,5,-80.53463700227556,33.44882265903299,3800.221860533174,4400.060204671647,86.12420231394489,770.9343500230033,303.2974831873697,708.7668225429275
3177,5,-95.45340298580328,46.78405139638928,2699.4978784730147,3199.7669244494214,85.36650728975188,1313.9219053623033,-674.3796145128032,-1127.6537185326301
3178,5,-81.56828502086783,32.81017854574758,4199.262413125818,4699.542157658919,83.72799225471951,772.8168235348576,568.9469078459485,-523.0155435463089
3179,5,-101.96172636842763,50.56347614493408,2200.248281871826,2699.712339065905,86.3543731761149,1644.7208877660717,644.8954831261561,-1513.015735046234
3180,5,-81.50700221579535,35.93805220825933,3998.665787108384,4601.279771089789,86.0754108208571,826.7553767572966,-327.7037254330919,-759.0353887233271
3181,5,-77.31976008796357,33.40483601252873,4299.496912020001,4799.359336197661,85.20905358816559,734.787225055736,564.8902904278247,469.9055499624119
3182,5,-82.03096078207713,32.89657571983765,4199.747628939368,4703.263846815401,86.66861082838258,780.4680149633976,-190.23255268039816,756.9292557971359
3183,5,-88.04873936046621,37.20657162937876,3599.405252063625,4100.614760600461,84.46030129507939,955.3573769098257,-350.61238910612656,888.6949252816271
3184,5,-74.96965745369369,31.188877725594,4600.268275965766,5200.043600018802,83.57213047323911,674.4914621691627,0.18245922056707728,674.4914374902975
3185,5,-92.52718674600506,45.19663333428361,2898.9473923355404,3401.1090372995427,86.46133963571523,1199.4253558433352,-1194.0982489227765,-112.91836059503437
3186,5,-90.24685742342758,42.03271506523813,3299.267499235475,3801.187255992261,86.0380489588108,1087.1516326764922,-1060.137846821638,-240.84521620232275
3187,5,-77.25435069979943,30.154324152811533,4498.771260503355,5099.602057737045,84.47013854924334,677.2583100338319,-421.4084642549816,530.1827277120029
3188,5,-83.53883680864033,35.99988705629455,3900.84103546868,4399.988355967912,82.44126285409891,856.1317510845467,-519.567458069589,680.4492866703573
3189,5,-78.16821612932776,33.04742073794855,4499.556256644988,5100.201172230113,84.77067410311244,737.1549260335808,349.25004956019535,-649.1700762186863
3190,5,-89.79192447461581,39.63943047400743,3397.811589815388,3898.9386198418338,85.61696677291498,1034.9025777381723,252.913498778968,-1003.5228485413248
3191,5,-75.10374743863106,31.52107026531548,4598.044790228181,5199.419161426285,86.33799912385072,681.4450620036394,-242.0581468710933,637.0048870004657
3192,5,-108.95574234120856,60.94427694791447,1300.3622664740906,1800.3935353883896,85.8280603960579,2270.3478633453483,1945.329589965635,-1170.5435519453868
3193,5,-96.9521504540027,46.78827183908158,2799.955441161492,3299.903525943949,85.64720405028278,1365.3107488989704,1305.7465268999397,-398.87272224083216
3194,5,-103.13054879909296,53.97652807797981,2000.5275225023488,2500.922847460617,85.0714717614954,1765.1836273392018,-818.5482513535671,1563.9219924383697
3195,5,-103.27255800299623,56.36128218535428,1799.6504122753238,2299.3218964513217,85.36489511020388,1814.6191691029398,-1107.0049907975836,1437.8395874453747
3196,5,-87.1937471681453,36.85609831513747,3698.848636718194,4199.22941677229,84.07815013282854,932.583356401242,-931.9990651487843,-33.00695681819184
3197,5,-80.90558441698337,29.929534521258702,4402.0211114475205,4900.16154930435,82.45393603553765,713.9314037068857,665.6309761557651,-258.13456332077567
3198,5,-109.4198849168321,59.90703360481045,1499.2627837412613,1999.5074323762367,85.05955872199719,2289.521909181858,1632.3020576137458,-1605.4596118662319
3199,5,-78.45030914859963,32.18470356801173,4300.100239400213,4798.760576910622,86.35470681057468,725.0324316130318,579.6113668415082,435.57168218196205
3200,5,-101.04857616853378,53.83737048223438,1998.18925878286,2500.7293579614025,83.52462295889572,1657.709952929537,-1295.2285720777213,1034.5942364594705
3201,5,-78.6426920177211,33.57594120984422,4300.369736421939,4800.237481798825,86.84739129929497,751.4399295336666,-709.5833125044899,-247.2923175367914
3202,5,-94.98987094536535,45.465904380182735,2800.1883363832094,3299.1602863208373,83.94575441908447,1275.9811515852712,-1275.7340164299333,-25.11211907476415
3203,5,-74.38320202942118,28.87547525849227,4999.632715973389,5701.452111509402,83.8226575937194,629.1365339285226,217.33550097253175,590.4049951860279
3204,5,-82.29403995938455,31.57748204117455,4199.516060206154,4702.383962894661,85.81601708884133,760.9589162296079,480.6810732254317,-589.9187893534046
3205,5,-97.00024356609693,50.50990336381368,2400.7831719130286,2901.462513011817,83.54949661074306,1432.171191861447,-634.5833326117773,-1283.9074408886208
3206,5,-107.0821214978619,60.73491253237891,1298.8202338010938,1799.924431946463,85.18465102275786,2127.0790142278784,1116.0456598634144,-1810.7753084987323
3207,5,-81.93916563009753,35.427602703164744,3998.7391880286814,4500.355253975768,84.50525986971604,823.5280530845795,519.9940352297677,-638.5958483600883
3208,5,-106.87820615365251,58.7213022078061,1399.6002696435955,1897.6652353161408,82.96209020262901,2077.6594582644807,-21.462829604911466,-2077.54859665453
3209,5,-92.78667625288958,44.707071681516986,3100.9642256546645,3601.4058391204057,85.76107922042843,1197.8912606718595,-1111.570235950559,446.49197410797404
3210,5,-82.50615775630108,34.35263288661405,4001.493937404745,4499.435834031655,85.24105064512318,812.4519695628971,-624.2222178211995,-520.0238702454087
3211,5,-84.38957997342159,37.04716417259566,3801.5737997651927,4301.011654950361,85.46201554512066,887.4764215311739,473.81201762325287,750.4109345748901
3212,5,-81.33953578581333,30.905403424722223,4399.020760990074,4899.211580013435,84.79033840410517,736.516328173326,-339.94456476636157,-653.3712532333569
3213,5,-96.09730382305376,48.47210083351013,2699.4184799711747,3200.2744390992348,84.18489540743948,1364.8906505851078,586.9302460498767,1232.2497207654258
3214,5,-90.45365276319232,40.33587440459834,3298.967151935147,3800.2458543316975,86.24359973814947,1062.2727276735334,-366.42060228922605,-997.0753683533504
3215,5,-94.75205936777378,44.87872015196562,2899.0912838632626,3401.3652669382336,84.09262592048498,1258.2490909933435,160.8517362832323,1247.9252757758554
3216,5,-92.19764973688449,45.72182056338743,2899.55251177891,3399.3813374033966,84.47347690961256,1199.8556501137346,887.1902163115733,807.8038754492803
3217,5,-93.801811932118,43.40343350920052,3000.626428224984,3499.7639060444176,85.78309433147734,1203.7750689479085,610.9182830529929,1037.2334684400255
3218,5,-78.80371832635248,31.549962316495872,4400.013088714991,4998.394018981879,85.72347533524871,717.7304071787671,717.6741830099834,8.983564434663323
3219,5,-77.97115283315775,31.93087130217344,4400.137968309287,4998.735586069425,84.49314714839832,715.5695245640796,-139.64647046786098,-701.8109487395675
3220,5,-98.72528207266824,47.71782344741708,2501.428604921063,3000.040401559764,83.95122776306283,1449.196809922029,-159.92214650369172,-1440.3458962852767
3221,5,-77.4920111245322,31.18283604082532,4500.593008921809,5098.636699051175,84.6920941175297,697.6140135475633,-694.5454100655012,-65.36042575507498
3222,5,-80.79342974162341,32.02385031456699,4200.579866451391,4699.808664157091,85.26476142202485,749.1839745431537,396.0017822316951,635.9710812463078
3223,5,-103.24177038870091,54.30232815790923,1898.3285535603209,2398.6550563666583,85.18216240293235,1776.9114895776743,1537.6152883027644,890.5917510120761
3224,5,-76.852464099849,30.866992395514227,4500.049796074162,5102.272756751436,82.91691192015566,685.8276097147709,680.8798928284618,82.23187817980583
3225,5,-79.31292350657515,33.49312323770171,4299.943287824008,4900.209423015175,83.8824887480914,757.3774412010257,382.4676660693355,653.7117658813312
3226,5,-75.99985034238715,29.37483892128593,4599.959971942174,5200.27995636286,85.40291182178738,651.7697604310486,504.42323017306103,-412.74813806257384
3227,5,-95.48521170615604,43.782580086117726,3001.038157492538,3500.33319178487,84.16580376721517,1262.4335182740433,67.0990170813558,1260.649082801592
3228,5,-96.52448690914134,47.39885609909128,2600.383384432372,3099.882120809924,85.37372950699047,1360.8339349439043,-829.1329929951684,1079.0771420161695
3229,5,-87.93250221618197,36.26303456628658,3500.7835083410823,4000.737404503204,86.24129925194842,936.5278018770342,738.754378119421,575.609496532169
3230,5,-81.0776657827852,32.119887437832766,4098.8189599264415,4599.221539533312,85.34164050661143,754.4276484005131,130.35567213269616,743.0803963326991
3231,5,-83.4838075929328,34.285093930818206,3900.811057046155,4402.32422577329,84.76779213383176,825.3056863350901,-819.2921523812258,-99.4476995388648
3232,5,-110.67718619427576,60.393898276121135,1299.964218886376,1800.5019002806914,85.68062751666993,2405.069719960828,-1874.5997373772675,-1506.7302952079829
3233,5,-89.42998495851599,41.13247487052458,3398.96419732198,3900.5540433866704,83.26965998231422,1053.0020973685598,30.745682691346044,1052.5531435791872
3234,5,-80.84629754686252,36.529792383783686,4101.706459424341,4701.294875866495,85.73460090266155,828.6956481803968,774.7702861733087,294.05353420092945
3235,5,-75.27519133044777,33.10920876679053,4498.154282793218,5099.413317103915,85.91721454229277,710.7100829099265,-550.5399696763495,449.46030273940636
3236,5,-109.31035254244024,58.92023189093544,1400.2574030078606,1901.662932512799,85.47757002769752,2263.3413917953653,224.2751044598238,2252.202240770956
3237,5,-80.32090323921098,33.21005740447166,4300.8989392222165,4798.16116850465,85.15337886128385,764.1647512583361,145.29348150175213,750.2250137784094
3238,5,-87.34841895133161,37.50175527633064,3499.0857031358314,3999.219875954701,82.31344861055318,946.8238038243032,916.874272486069,-236.255971229225
3239,5,-102.7757284319514,53.42669548484215,2099.791540193611,2599.8825821767823,84.12172533709042,1736.6282827631333,-1293.2364835711037,-1159.058751769502
3240,5,-77.40809173118247,30.48974297358468,4499.50197131389,5096.427132028238,85.44493292086825,684.6484915101248,-641.3905780227411,-239.50299236281697
3241,5,-83.22765584794976,38.752759355672254,4499.337959663023,4999.70349347814,69.71744340808065,899.7246675119454,-776.6521417629126,454.22013168128234
3242,5,-80.47555473712916,35.839118983314926,4100.287603334568,4700.120520080066,84.88674064227969,812.0446026926331,-732.4504241648352,350.6177589669258
3243,5,-80.65274673434662,31.33565700620908,4199.212221250123,4699.966269597992,85.22137505812108,735.4015650655665,-711.2461112704993,-186.93429622056266
3244,5,-74.61726047719334,30.91460686482793,4599.49635071557,5198.772218218334,84.78133956020704,666.7426394347269,-220.20624769700353,-629.3289725696666
3245,5,-88.77021545047619,38.78714987328236,3499.8337257670573,4000.090023164247,84.81511351243819,997.8064296589462,-295.5152806053484,-953.0416517642216
3246,5,-109.28743063981128,60.60071706648528,1399.9376962430097,1900.0000376645391,84.89766774205567,2290.893081818829,1082.217693948086,2019.1572438101646
3247,5,-84.20292527766449,34.99259581225219,3999.078998588115,4500.874960581782,85.75732443269243,848.6027373972385,-848.6025244444899,-0.6011859324656462
3248,5,-89.77960248021996,42.701977540180266,3298.4413106621214,3799.595406275192,86.36627331414667,1088.2206625450103,-925.9192711087384,571.7496950409015
3249,5,-105.13044402461564,57.51080914718256,1697.69557325592,2198.8498622982297,84.21658458799786,1942.4231174073172,1334.3611260291962,-1411.5551538570699
3250,5,-85.78031649676362,36.57707792195893,3601.346311159453,4098.696353261691,87.29021516055272,902.1630162784014,-611.6854527531943,-663.1282039173593
3251,5,-106.4656706165049,57.81253325993164,1598.1251846636512,2100.219073902744,86.03958459038067,2033.6413025536235,-1991.3774146808285,-412.4474993876173
3252,5,-75.86416643288254,31.45967221840544,4499.420378070228,5099.4182717729545,84.51179457699729,687.0305589875715,514.2210547211142,455.6179275053603
3253,5,-76.114775851062,32.62183342085194,4500.104289293668,5099.369737376728,85.46360152343006,709.6372997581911,-558.9757340692602,-437.1855737896992
3254,5,-104.73348838288716,53.85401423652533,1998.8237662902889,2499.1095613714183,84.9254966982731,1854.3024147985225,1373.8190910013975,1245.4150114430633
3255,5,-82.12909034425856,35.700257201440124,4000.529547057342,4603.170784671412,83.80475508919733,830.8587149654587,-432.81567100926117,709.222672482244
3256,5,-107.30616102193176,58.58316020371858,1501.1913735286969,2000.639406641361,84.12842733727683,2105.2251790165146,1312.743390400327,1645.8061384395705
3257,5,-80.44479663901134,33.853939992648854,3799.9948395533297,4399.822075584237,85.95134313928851,776.9302809448357,-276.5712460744392,-726.0365054829222
3258,5,-92.43792960703855,45.14398792581542,2901.9540810074177,3399.971400005856,86.09607813095921,1196.1124450961456,324.6580102893926,1151.2089982574028
3259,5,-95.36745168992752,44.76805970789461,2899.478953042899,3399.9327613302607,86.23428784285277,1275.8498008473184,-992.4929752309833,801.7171623704289
3260,5,-94.85599970838562,44.24978933442894,2799.61177485124,3299.182370919128,84.84998914571126,1250.4873976031054,991.3194793491718,-762.236460310758
3261,5,-88.49243713778222,40.297540818335165,3300.203111575015,3800.971381761488,84.03591356253263,1018.461075696366,288.33983470411977,976.792251418591
3262,5,-96.1048673911456,44.79670537165679,2700.7213301510883,3201.906886189186,84.79673144191915,1300.8283649500108,-1299.2644409992593,-63.767918371237975
3263,5,-75.19233804813962,30.51878766058296,5001.08455000861,5698.388902856729,87.31636557074249,664.6639810611277,-580.9780456463773,322.8664092112141
3264,5,-76.70998533367636,32.008943864303305,4498.852986913243,5099.382099102728,83.73431116337535,704.4528523090728,699.8901475012883,80.0475018786547
3265,5,-108.21166744529788,60.19719519540026,1400.6549225512333,1898.813536343403,87.00070262751032,2199.7642914479147,583.8988293176064,-2120.8548029157664
3266,5,-83.16641065759481,32.483580323217225,3999.554611974106,4500.102575650317,85.53552599155137,789.1231539444626,716.0213244841163,331.70591640075986
3267,5,-77.46592416766427,32.96809811859889,4498.919658677396,5102.074636532533,86.10095622103216,728.5956061389297,-719.0839931452201,117.34465512872522
3268,5,-97.4393567249576,46.70065161567932,2599.674528379945,3101.3358493069923,84.01614692798594,1381.5782994147598,-1282.3798087717137,-514.0628594524242
3269,5,-102.71371624495536,51.7276885218238,2199.618860524822,2701.2598225428897,84.14652964813727,1703.631812935327,-1178.4374680202782,-1230.303412988546
3270,5,-96.38464999084728,47.35640381919716,2602.086052406594,3100.112646314513,84.09705770938137,1355.225186299358,-509.70671429388585,-1255.7206580222612
3271,5,-84.84293470549333,38.54401590469531,5001.311292521098,6000.995144557815,74.20288819138902,920.9115287897561,-18.933520536077616,920.7168759493852
3272,5,-107.87076989915238,57.38179418712514,1499.9729782241504,2001.220032968058,85.37523523636315,2125.0725220045224,2120.896951455236,133.15158687205798
3273,5,-100.4222769465318,51.71001246208801,2299.971181925796,2798.757387925692,85.50440031915839,1591.5972289458075,-264.3407390083421,-1569.4921831243687
3274,5,-86.1131257720952,42.25177631892298,4999.227206042523,6001.174742822204,75.24679343986435,1007.2713839803461,-982.0981629728524,-223.7830182811697
3275,5,-76.2693207023555,31.26462458487556,4500.065853476495,5098.840388518839,84.89063395264924,687.3040959021798,354.0121797064897,-589.1199341928373
3276,5,-89.76573420640521,39.12370493527212,3499.943799823688,4002.298865635593,85.1503057469001,1025.2899746636438,444.6232585820541,-923.8667057934554
3277,5,-91.1965076170375,42.35041262968086,3299.735172629693,3801.268987243192,84.16757329778568,1115.3771602437175,617.1984672561526,-929.0491168985608
3278,5,-79.91326088756425,34.60427532699126,4100.85201269837,4700.926484305107,85.57396143539248,783.7213854829726,-780.2869310267553,73.29062240285404
3279,5,-94.3705170381742,45.02489246924137,3000.426194260326,3500.626733585445,84.78997932065232,1249.0853068160225,-626.5470510545235,1080.5798890033802
3280,5,-83.49986786613454,34.756212768662465,4100.50770438775,4598.525882787648,86.25088189091736,833.7884557669197,215.25141698861862,-805.5246839511353
3281,5,-76.21200409965421,31.753611476953683,4499.994142340347,5098.839815727171,83.28009838117451,695.3338034089243,-663.0270047243368,209.48577319091297
3282,5,-108.50079462686244,60.32489897307151,1399.4835411768331,1900.5395685342253,84.912526020438,2224.011987364745,903.1972370373063,2032.3543172759662
3283,5,-79.10225536445095,33.969981226877366,4299.791051525958,4900.717273253817,84.5473249844223,763.3654244265742,467.7735843508882,-603.2533837397734
3284,5,-109.24867010573792,60.52114986053376,1402.6640893047932,1900.94034285043,84.40592337163845,2286.3672022901155,1691.647062756919,-1538.1174203466453
3285,5,-86.90072265647274,37.28936645747684,3799.830749920831,4301.300486191708,85.17924885454934,934.6743950973655,-913.8114273094398,196.37948001079613
3286,5,-109.50604156270626,60.93695648865411,1300.4354062037594,1800.6775740342127,85.82347700530896,2314.6004728904736,2057.684316940445,1059.8634822099202
3287,5,-82.71836103920289,35.6461293982069,4199.907300497578,4798.031511104181,81.60078147623321,838.0584219640316,-638.3784420409039,542.9685841393323
3288,5,-84.28374906268208,37.14081727345787,3700.049916323992,4199.668690938222,86.80021957629744,887.4560639355334,292.93041812871195,-837.7171572499201
3289,5,-95.67454085096954,46.01626445035574,2799.873817669149,3300.1356116080256,83.42800672417515,1307.7426019654586,1066.4881263713323,-756.8314140575515
3290,5,-75.657319456352,33.79649214496009,4498.308064543556,5100.287730625796,86.34964496135112,726.0801715413916,209.25132296327257,695.2742619597657
3291,5,-104.02360249486,53.16753418707221,2099.731922570568,2599.945378451187,85.43367886437237,1800.6825082851556,1643.5897581729203,735.5747429549228
3292,5,-79.74240123878906,35.19932555576118,4100.474356221586,4698.7036430755015,83.90313281087334,792.1435133065784,568.3408540137486,-551.7970816637327
3293,5,-107.09474282718912,58.53581011846413,1400.570757193177,1900.5156316497569,85.46849956885337,2089.478745217639,-1604.98005002292,1337.8940412994978
3294,5,-79.12171837821192,32.94506045189256,4298.008521265248,4798.993539492254,85.11309564912419,745.6457031023988,-720.1239725616098,-193.41400853391286
3295,5,-86.08891207519882,35.980349154983074,3698.8914727804977,4200.145985302496,86.10735112923615,897.0950457806522,879.0971217688195,-178.79533456432193
3296,5,-81.95000594897952,34.7641030861648,4098.553013628995,4602.153681318489,86.3289292099885,812.0620226286403,742.0669741276657,329.82015478852804
3297,5,-94.63177457715946,46.235438901766585,2798.911320071394,3298.8087676212804,85.19407024119948,1278.2644556272542,-762.2318812416464,-1026.1396482637542
3298,5,-102.48460968791548,52.958731965650045,2000.5537456781435,2499.825189393158,82.94984473923894,1713.23147008993,1530.8480839853305,769.198422947516
3299,5,-100.87762344816052,51.72854803596765,2199.399156163181,2699.4554254245504,84.65360515304751,1612.8030289063322,-1143.7791081635985,1137.058908666531
3300,5,-108.8270903674018,60.54826975955058,1300.8731455730194,1799.3968393150808,86.27050793224112,2253.2718474992234,747.4564684105876,-2125.686441261678
3301,5,-81.77346130292622,32.86065721835849,4100.266010286659,4602.987202864572,86.0635980125258,776.3996363902297,-709.5516908122554,315.17105427426293
3302,5,-98.17098465334897,51.54975958892313,2301.937773500399,2799.7113336437747,85.9599514389804,1494.2639415185624,1494.0297783414699,-26.452756974058865
3303,5,-100.15867874024288,50.89040326650055,2300.2155200272123,2800.1401143622297,83.77072240633316,1565.4487091459032,-1458.898166060776,-567.6669816283833
3304,5,-82.10529917459674,35.40956569430048,3998.770221709548,4600.099340319097,84.51387021721078,825.4492763525465,-356.90358735952714,744.3025844109659
3305,5,-75.73075113856153,30.439980517673902,4599.413598418657,5202.668020809517,85.121561717519,667.9932362356643,124.71044764690494,656.2486326875696
3306,5,-86.30068397045804,39.79894193485936,4998.9102905825,5999.98636151207,74.48430705849708,967.6724764332204,-571.341007786834,780.9990233460771
3307,5,-76.23817929500812,31.634858119711865,4500.170016521113,5099.226867297777,86.3514603905813,693.4962990046504,-482.71705653554983,497.91702126238084
3308,5,-106.24988749472652,57.8846622004106,1700.5391708163595,2200.760910230286,84.43868563884558,2020.4988701148818,1835.0952601303038,845.4827439887856
3309,5,-81.99274046008087,31.758642122163188,4199.799798040771,4698.823950192827,84.87729457313021,760.0399211251231,-518.7989843896446,555.4352306976544
3310,5,-84.46316386514687,39.60461593876214,4999.135439723268,5999.191201127442,73.2030606454152,933.3923519284175,-909.9286273877487,207.96917006784975
3311,5,-87.51872772578751,39.05223215501817,3399.7475333546463,3901.4953239873785,86.08408508765841,977.2307858050626,-166.5761328763497,-962.9290735465105
3312,5,-100.31420723508155,51.50371310244912,2300.229022187852,2800.0527465902574,85.23185034628608,1583.1222679671973,-875.5659618078172,-1318.9618500385652
3313,5,-79.43303055987589,31.63389205303794,4401.004724422429,4999.127620783291,85.79944516050162,726.1993905279083,-186.04813911278995,-701.962708935292
3314,5,-80.24154787814697,35.18242483109331,4098.9087220102765,4700.563394714299,85.41912349871191,797.7283518349709,796.6271172733742,41.90178213456917
3315,5,-75.8186240030574,29.884455653681567,4999.435084951581,5700.3976818827805,83.4344475524011,659.0559474209869,132.96930519563142,645.5028316798971
3316,5,-76.89612340528919,30.884474455860403,4600.954047530332,5199.813895113191,85.33343452637969,686.5525075853956,-361.71821553594583,-583.5360127886588
3317,5,-103.95929329695724,55.82128993668132,1799.0704693735142,2300.863187930731,84.45610857339196,1843.4491698826396,-1834.1292631388576,185.13424329038756
3318,5,-82.9136799285722,34.94931790742136,4099.01043178035,4700.683216725175,86.59570701547608,828.6350409472599,828.1732875609064,27.659299633708486
3319,5,-76.23403259498177,31.65249990542045,5000.723215395345,5699.760490344056,86.04322950772875,693.7668739634291,232.9313128885335,-653.4948193253048
3320,5,-97.45355069158316,50.58342502348225,2600.194515519704,3099.46315383282,82.63243727308777,1450.0540363126677,207.10638277294444,-1435.1876722022685
3321,5,-84.694373440319,38.46598507657168,4999.065245311243,5999.102847817655,75.63856898803303,917.1495968621198,-875.0330986427173,-274.73707304270647
3322,5,-81.43555403329493,36.42994648331537,4000.0798831477496,4600.014901183055,84.15062278451843,834.4357754956546,762.7280116179016,338.4213996195228
3323,5,-92.63847303439836,46.33372315351124,2901.840461760228,3399.899897396576,85.42996955873625,1222.3260456480857,126.60974934835322,-1215.751180644968
3324,5,-110.0120040703224,61.42971551899426,1300.2401600760595,1800.250431333298,84.69558656550655,2365.471112806895,-2045.7264291341623,-1187.6266091098998
3325,5,-109.80071479426095,59.81814649228541,1400.699423550678,1899.2417417663064,84.73832145434771,2319.4550535796207,462.646783442444,-2272.846167109952
3326,5,-78.48238176099723,32.426165814454365,4299.004004839889,4899.045596104646,83.53781173197414,729.5997792315292,8.008420260556857,-729.5558258691561
3327,5,-108.95006110356924,60.24394704482764,1400.2893580976315,1899.661709766667,85.39206987642436,2257.6422355252917,738.0239984214617,-2133.6047059803827
3328,5,-100.10551587860851,49.881654157372544,2401.2336656106463,2900.1293046810524,84.13834497113531,1545.439385831435,-1535.5572118037019,-174.49052855866972
3329,5,-82.7851098698521,33.91293436615572,3998.104680769294,4600.090137377419,85.98682758590377,808.670414875883,514.194363546686,624.1410068184523
3330,5,-103.11202989091451,53.756738979581726,2000.2404619731465,2500.727369959621,84.84506518064218,1760.3381765318268,-836.8083412501376,-1548.7227950054814
3331,5,-75.0437735153264,30.224132548243137,4599.726902789702,5199.783314906791,86.2232248920093,658.2374218691887,-478.4909403238164,-452.0209326757183
3332,5,-86.4388443703813,37.37284393582754,4499.714915591914,5000.748089429034,71.57401680174662,927.691938543187,-45.1372617372841,-926.5932011626657
3333,5,-85.19365811847148,37.36469959076197,3800.3203065283656,4298.644248481306,84.93723520411864,906.0246824678813,437.07420713073634,793.6289200262698
3334,5,-76.95430871850645,32.2736012066506,4497.810801772679,5100.081057719708,84.86837356948939,711.4224553032277,241.09006267641257,669.3261473962873
3335,5,-92.96914363353116,44.28771006077345,2800.0101342000803,3298.842946487682,85.49569514629141,1195.5704419610634,923.1607072723166,-759.7124391764614
3336,5,-75.62601984609779,30.4890093685479,5002.159471508782,5699.456781736847,85.29508790590829,667.9222619372501,-0.09317277726475214,-667.9222554386148
3337,5,-76.92420496499152,32.64532667002819,4400.447997388065,5000.246851456377,86.6345737204112,717.6375331769193,601.6038690407088,-391.24980994181163
3338,5,-80.96035220664673,32.81667547557861,4098.728890849691,4600.5568402284125,84.88677550707557,765.1427826950081,41.87826478849333,-763.9958696541266
3339,5,-107.14352876168584,57.980417212380594,1499.3602329916882,2000.4563284886176,85.33991378008271,2083.1833447076488,-1706.9461220579515,-1194.1473041709164
3340,5,-83.60258847315697,36.51616596631616,4199.206879903553,4800.204918293091,83.97794739726466,866.1170520189647,-490.7262591504453,-713.6851451293015
