User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,x_coordinate,y_coordinate
4339,5,-76.08705823977805,31.30626601687695,4600.70839360388,5199.947883300146,85.33950648872143,-20.804436240294862,18.81429252904529
4340,5,-80.81364180157256,35.500421427825344,4100.853988552936,4698.990712170931,84.77325684306605,6.5483833428603475,31.019907687480014
4341,5,-78.91291395002817,33.582584447965715,4299.088012528273,4801.750272014718,84.74977030493197,-28.083638958365157,10.724002616778904
4342,5,-108.94803427456426,58.92249536957805,1400.2100928519403,1900.234237201213,83.70617217137156,49.99558392576847,15.852888552642128
4343,5,-85.18504742362923,38.8358723771352,4501.63705225523,4999.700202576305,70.3358682209372,14.734899221754247,-30.966171697556035
4344,5,-76.62181023459564,32.529639856606565,4401.194636268288,4999.739721481647,85.44036697604913,13.28164050602625,-25.4332511278308
4345,5,-99.60792817311808,51.37152091084252,2200.8230114872395,2699.4955397501303,84.44674228067986,-39.038192401647194,-23.764063988914245
4346,5,-88.26132872904033,39.110409709949735,3401.317528529033,3900.413945114481,85.4227961246975,-21.117511811748088,27.891863781534013
4347,5,-91.07808767234958,42.51331290345068,3199.257744645181,3700.2227970728345,86.87092913292487,11.562683595346272,-35.72760984555778
4348,5,-76.71923098166812,32.08693591888909,4499.119936095522,5100.82720999115,84.34801000090785,-27.006470203144687,-9.404298852591722
4349,5,-93.946449520847,46.56360096223411,2800.099072632853,3299.733895945777,83.09713712768605,18.95676974524504,-36.53887024755369
4350,5,-96.87940112635953,48.00776630103529,2700.6927309113084,3200.5480678976355,84.91323450614884,-29.082310400416944,-31.149968421299732
4351,5,-80.21503638467173,35.30753015834311,3799.353500254819,4400.127666054102,84.86245211554919,6.654887757849011,-30.430504597623596
4352,5,-92.33809009343454,40.85631847199736,3200.4424988969004,3699.797102610578,84.881411936618,-29.73045482450567,-20.86553897830686
4353,5,-94.62129440652474,44.704584475743296,2898.1079642289224,3399.2231516416364,83.3782956648548,-34.2621631095825,20.58921102926132
4354,5,-110.1444508590392,61.2179565752179,1399.8967276893204,1899.4644100012483,83.56442285711135,52.552654641744624,-14.003308753811623
4355,5,-75.22896316143127,30.379995100337155,4600.846003794147,5198.241117098021,84.63941843496596,-26.25873099945825,-6.6967887411092875
4356,5,-90.80302075106584,41.94636488418354,3101.650905573349,3600.1152211280214,84.33964554686395,-29.60635012783652,-22.652801410898533
4357,5,-105.7127942072953,57.69230036245031,1701.6785452859122,2201.047174709061,85.69740688438951,9.384037142528754,50.55250538696319
4358,5,-85.3528821011177,38.09545375499634,4502.0112808663935,5000.446477592395,68.27757211360094,-23.991657827699157,-23.824748615068856
4359,5,-106.70766545332042,57.57407070924759,1600.2580290580888,2097.9742051478584,85.05128040277793,-46.278764521140836,-22.04087956742228
4360,5,-99.55433361367142,51.48730684298459,2401.6592730549296,2899.967626628848,85.51544727436962,18.167412764923085,42.141206516906266
4361,5,-96.35491730336427,50.06362426116181,2599.6951117673984,3099.172021335532,85.15232806136079,41.418844521112504,16.45519896340643
4362,5,-78.30392616875108,33.95229669383846,4299.20795312832,4899.436026275813,84.7890479808749,-24.06641639976195,-18.18894604015766
4363,1,-47.81074216303225,4.6617482331157465,498.5183190489396,499.1555027291628,71.90018153390959,0.264849837218037,-3.9291485058770803
4364,1,-58.86897059170213,5.23611113516794,900.6183807265805,1100.041508541966,71.50033386812987,-4.706385762859213,-0.48572789534965466
4365,1,-43.57446169180649,3.7623947847975314,499.0319506341128,497.9530039207978,69.34143363980907,0.39543709444934905,3.501315835408519
4366,1,-56.47394460612239,5.502712947077885,799.9931770172752,1000.5302655739208,70.48295524676185,-2.5469713253223176,-4.034368520178646
4367,1,-60.10764650813131,4.8984133194239465,700.8665524779814,799.7885220004682,68.47843516554613,3.7306930140852756,2.2937806033844623
4368,1,-61.621963936164654,4.826115678042189,799.660767870019,900.0480650774997,70.15533785745444,-4.10750702988345,1.7272888236280295
4369,1,-46.61464699205602,5.393638992589247,499.18409460514295,500.4819351493901,69.83572250081194,2.396286402560662,4.293230214043419
4370,1,-43.58622070293251,6.803469768601364,500.6390026236688,499.1546491402733,68.2051668803728,2.334020414650425,5.732431809785041
4371,1,-50.13840984975767,3.934946098710952,599.0368850591453,599.5244046913405,69.73142706229318,0.9431088656397719,3.534260614589087
4372,1,-49.09224996199147,5.838998584616618,600.3931792633556,599.123959733935,68.95854815136943,-4.0306108321041165,3.5828452678806997
4373,1,-57.579046146850224,5.441977834825561,799.9090758092874,999.5904378430052,68.79917331424635,4.507890517193232,1.7221641287800509
4374,1,-63.688190492585,8.33156959117737,898.906644378159,999.8737010895652,69.99849391359527,-6.03579324884133,4.627196357608398
4375,1,-62.185052033292806,7.145812129838141,799.0795998273362,900.287258226219,69.71848036787262,-6.440794440271404,-0.2708573011066022
4376,1,-57.53281412062726,4.846435098271838,800.1401702338319,998.493694879708,69.22301673501883,-4.385800161698754,0.6464781113868838
4377,1,-45.13786422950275,5.605657136816562,501.8330399964677,501.4340633796591,68.3573035258045,-3.791665854554111,3.5393926750646045
4378,1,-58.555039119484725,5.051449788635922,799.4439322638144,999.025907024608,70.52403375763414,2.298922751512066,-3.6050210466076464
4379,1,-52.74261541926749,5.849030203712297,597.866993104413,599.795142859103,70.05781697021314,3.0932507547868227,4.3064433305683
4380,1,-40.108221617430274,6.355853351881394,399.77377040785456,398.7148381295898,69.63866598796085,-5.7506400205669195,-0.006458067378872556
4381,1,-60.26390916707835,5.036970682024674,899.9014101520062,1000.608016078706,69.01977606519253,4.058666242075944,1.8954509077107105
4382,1,-61.18196462459021,6.145750091999666,700.0251351394963,800.3881324085248,69.98690138326957,4.844956665761941,2.5551995429585617
4383,1,-68.4519967982119,8.350544934068509,1199.564520822524,1301.0549126720027,79.6343332972781,-6.744342532820838,-3.1240527631046575
4384,1,-50.10212307625641,3.997821632987496,598.9096950579637,599.2326669340576,68.16883291221454,-3.3515156779727135,-1.2353098125689286
4385,1,-55.003041654764885,5.953237572106602,699.9093835342479,798.2143374579573,69.34260234682601,3.728998744006418,-3.4709674787923035
4386,1,-52.41559919266083,4.268502798626871,600.0390093885677,700.4932658576444,69.64506984919166,-3.646044471609372,-1.152724876591222
4387,1,-57.05450318438191,3.668079401659367,700.6502347891342,798.0357965365621,67.6823149589766,3.072065876584446,-0.6187239111828831
4388,1,-59.98378476431701,5.552536009414981,699.130819756584,800.6757718112472,69.19376695815352,4.624883514100873,1.6808159273233088
4389,1,-41.21166899678079,4.265150581632676,398.3482480354529,400.11949804068286,71.16449407083184,3.0097522854174485,2.3834095863176827
4390,1,-43.57148642662904,5.993416487615841,500.6010756672971,498.6475187089704,69.07118490999748,5.044027539374596,1.6504744858435174
4391,1,-43.572440901638885,5.721392032890482,500.74922503066847,499.7567245494087,70.03695597631211,1.924140564193479,4.8621919829678575
4392,1,-69.16185568369163,7.694803428571184,1199.894248463464,1300.774739748461,79.29320973412791,-6.717918543706816,-1.5566736513238624
4393,1,-56.97486211139893,4.5334098807639815,698.5111700458363,799.2490537390696,69.16100284869971,-2.5558560413994087,-2.9944944004204928
4394,1,-44.74233472061795,4.19616406152476,499.3192309512696,500.24474630313375,71.31012445949709,3.4939673049800746,1.2483534057514873
4395,1,-61.21587744795487,5.365414248800044,799.7776018327313,999.9785739734388,72.39813271900572,4.415119408496963,-1.3911398604864615
4396,1,-60.06517971488464,3.9848832544972472,900.2661647444967,1100.9182982893974,70.42705501217317,1.8508043311288276,-2.7663687781112998
4397,1,-65.34451689308277,5.870558081997196,999.68625137114,1099.6576582921014,70.49022872718268,-1.6019113317954776,5.1870502005719175
4398,1,-70.82254378934594,11.353906664175833,1000.5516441740916,1502.2750485221384,89.7438271500867,8.856503009967298,4.896253019577401
4399,1,-56.92198116198014,5.702321491042287,800.3157723304532,1000.6252033221616,70.32037570209351,2.3584921689755305,4.631514401946092
4400,1,-67.70204146465694,6.629137811096879,1099.2740358683975,1199.7273683135609,68.07625078020448,4.032654809771287,4.408958229996287
4401,1,-39.65715596768954,6.734293412110248,400.4518528022234,399.3729140931163,70.19657227424715,4.195705085687507,4.378581306518754
4402,1,-45.763540881930645,4.887861499118524,499.8043875786564,500.3870094727965,68.34834625389742,-4.4168883981876945,-0.3095696878961718
4403,1,-42.84452072385673,4.631308023655047,500.5015395866243,500.1433152821459,68.79488447937905,0.015638885818873405,4.307099138286304
4404,1,-51.23616843691411,5.220177608579256,599.8635986252738,599.782100247463,71.50874384783187,-3.014270731464876,3.8018757928930285
4405,1,-48.45687935289997,4.601912306993881,600.004723379849,600.1931931469945,70.88005609023651,3.9988181545518984,-0.07375583892512338
4406,1,-68.12576044182909,9.457719761050368,1099.249815034403,1199.7559500634354,70.1812824569075,-3.471516377497423,-7.498431296957762
4407,1,-66.38230528489851,7.39614113924494,1101.0057933644098,1200.0219274100475,69.61148529309679,6.161368184588028,-1.874161349577463
4408,1,-44.25056911645911,5.792126460468835,501.00642106822033,500.0162153846752,68.4301902921885,3.1328577948278706,4.211104984845889
4409,1,-45.33983341005491,4.873208095139546,502.2141297732438,499.9890619769231,70.22573547185655,-3.2964182788230687,3.1154358070405976
4410,1,-54.862089490176615,4.772848149215397,698.8190834503479,798.4632369925338,70.11730367726342,-4.095052636182331,-1.2335367644326283
4411,1,-55.65196533826745,5.422889570846322,699.8009564500829,798.0402412540299,69.65285099027248,4.188062880770758,2.429196198278433
4412,1,-58.0027716659314,4.010986558439528,698.9757921520533,799.3550434480366,71.62027905624885,3.480049679211632,0.28924512634452526
4413,1,-63.75013533662821,6.668385044001692,898.0346340067057,999.7854770923522,70.0715075883043,-2.9397394202269282,-5.001772092653653
4414,1,-46.16427436210499,7.180797739212236,498.2736381266302,498.2196289635607,70.92700262019713,-4.113105879499159,-4.764263081590968
4415,1,-41.27816460051061,4.7473460590158165,400.4029935648149,400.8626082502544,69.19506208867419,-3.6740947125244503,2.436919810664179
4416,1,-40.07950730724061,4.322686198600859,399.9989049627612,399.5542061879332,69.26270902509137,-3.934821164357359,0.4451491636269509
4417,1,-49.19521828949337,6.647007853385546,599.4246910431503,598.9237566964463,70.09015126821177,-5.197381730796252,3.1862849268325135
4418,1,-62.23953919413979,5.864421604766251,699.3256818887587,799.1448690395663,70.96577214198102,5.073149452179123,0.978083846917599
4419,1,-41.03262753234813,4.731554453334451,399.64759483524654,398.782928193737,71.85193222428056,-2.2461864735764294,3.807361218795478
4420,1,-66.75470931148523,7.439658288555416,1000.2950277632464,1099.8153751568293,71.04005670278104,2.839446029849512,6.121160297432425
4421,1,-68.6012189388555,7.081571268550591,1201.3804104785715,1299.94768444111,79.68316041162765,5.0484055049769125,3.8415700806063455
4422,1,-67.74753068528493,6.317298378477155,999.410443381612,1100.948617150533,70.07194324890791,5.329114903273052,-1.311347563136394
4423,1,-49.07443338782719,2.716068676316789,598.0072071366374,600.8397478352726,69.29381902651069,-2.055262873820638,-1.2143868756678842
4424,1,-59.606872985792855,5.002310339754456,900.7239884412594,1101.3767658517738,70.62047226751807,-0.6878462918345605,-4.207021806449234
4425,1,-50.820460093363,4.427966988859984,600.5590090237708,598.599452929439,71.03592131108975,-1.666923430183374,3.8009183121838532
4426,1,-48.944486813930325,3.55842070762177,599.9686796595199,599.8970069107388,68.48148241999168,-2.57408483137192,2.1613558906172443
4427,1,-47.3584097409908,3.9158190208740695,499.9656891774857,499.6504407551212,69.26742559650684,0.194290284859008,3.6613605354189076
4428,1,-51.33581626604357,4.602994950767905,601.636100437125,601.7751845286284,70.39994621587513,3.2708758076452966,2.5348117058952795
4429,1,-54.45438413420818,4.545324724758723,599.9641980795495,700.2776506831295,71.37487539871373,1.6543761945081457,3.837441545394455
4430,1,-63.14030892687583,6.109719559502037,899.1262600653228,1000.6982988189624,68.65303235072851,1.5089194400773493,-4.990369574160425
4431,1,-57.09477869317635,4.539158858739023,799.7267708819039,1000.8421497040856,70.64657840615538,-1.8699896848098518,-3.4250394846160788
4432,1,-48.77807190217663,6.33620369287275,599.904129345554,601.1206794962653,69.53572354450601,-5.4931474638648154,-1.43973224253088
4433,1,-57.9147686315114,4.466518924685456,899.6549220304001,1098.900282865285,70.31574626876801,-4.0224694330306505,0.8138397099193497
4434,1,-51.4396890558881,3.712761766255671,601.7551509968727,599.6216444938706,71.00868204088817,2.8305073822198636,-1.3485351780844042
4435,1,-50.63864339704703,5.849852119683551,598.1161863412539,598.8101561135618,69.732246715179,4.584668341400999,2.487960935488374
4436,1,-61.30957835460347,6.1442010309563,699.3404419729778,798.822324642062,71.73642566825467,-1.1379604615199241,5.551518615657855
4437,1,-44.515469721816295,4.952133451519547,497.4091249001928,499.7150555680346,70.56442241674543,-2.6837547891420996,3.7545065964119004
4438,1,-57.70387469020472,5.353910211250748,800.7880586009388,1000.1625752861878,68.90384464750628,0.8730509149828123,-4.460817768315636
4439,1,-65.50485958545865,7.856338334438674,999.877258287,1099.750650611595,70.67038507608396,6.899268111923618,-0.1324871874620186
4440,1,-46.011496619812185,3.446526681742596,498.9335268497107,499.3764903123076,69.49135383909027,0.08788240857830942,3.251064442157798
4441,1,-40.42966615636183,5.14338819547575,398.8597583996822,399.3624259125901,68.91490314373742,3.133911361112922,-3.0483629600069833
4442,1,-52.273766758107065,4.764608914866475,602.1161847550959,601.4638774902617,70.88453474448562,1.9674233204650449,-3.504413891562052
4443,1,-58.30558077105516,3.229349404791096,900.6755009893243,1001.4720683954712,71.84595614542229,0.36416939478695554,3.0271677058539126
4444,1,-41.90588519081393,5.801957894630306,398.7637100435812,398.30706957718616,70.21855502012106,-4.260883688316497,3.2416094782540483
4445,1,-43.1003544077897,3.1229574123515764,499.2562406896042,501.97494422966514,70.48901320568363,-2.437990110390402,1.686425853060399
4446,1,-48.81002218775948,2.575641190658237,601.2343306163121,600.1647146993423,69.40907444642636,2.181121913816469,-0.11649972982851864
4447,1,-48.15622587267514,4.815344319152136,500.7648962057801,497.5961276879248,72.0519975593009,1.7127573783430847,4.075085840906709
4448,1,-60.533854868146776,5.208383085279116,800.5482750480176,899.9006940536676,70.60921666181014,1.3184765126248124,-4.211027933490016
4449,1,-40.79652237167149,3.520024273066397,399.8500466899502,401.8999651368805,69.22723626971859,-1.6745915367774842,2.8943036245635767
4450,1,-66.2967453438102,7.649987056170591,1000.2269876733998,1100.1168553776783,69.97492402238565,-0.9091811879961824,-6.5492471794469935
4451,1,-59.45450500347683,4.537045298896871,900.6251324469298,1098.2406095726158,70.65695517699936,-3.6341121557881024,2.136399262511418
4452,1,-50.20098617478384,3.80019451940604,599.8524335327484,600.7164310404054,70.12887432063464,-3.0753822488310476,-1.3997547565792274
4453,1,-55.91122448690477,4.477224999928657,700.8564866704728,801.5755340633344,69.43225101766689,1.8866431675940873,-3.256869365364281
4454,1,-70.61974287949035,10.022601235422812,998.659865636273,1500.858797243849,89.01171663666005,2.8884633803788375,-8.194798136409617
4455,1,-45.76692675786981,4.522911987569642,499.6663199269234,498.9202705175744,70.92310031011635,2.599576725251808,-2.793562772980138
4456,1,-61.51628057097619,5.485358059985335,899.7811088249982,999.941657466811,68.642184918855,4.455914269805305,1.9779332121659223
4457,1,-53.98370990630151,6.511209057536747,599.8516804780824,699.9254628978289,70.31845822612313,-2.157704627833482,-5.207839094332485
4458,1,-58.26154589302463,4.302437781464505,801.9708679064703,1001.5837009365324,69.47459925084435,2.351439043898864,3.1393997326139953
4459,1,-70.71117688930181,9.551867172145617,1000.5983983320104,1500.738165057889,89.26277713028553,-7.4386777338038,4.4760252269302185
4460,1,-62.97430407748355,4.809809831464842,799.9798162953917,899.5239006989303,70.3276498957338,-4.178797212679626,-1.0883431677996356
4461,1,-51.6222064297246,4.802448015574137,599.4296233819207,600.9680398038754,71.0418171967275,-3.5960501816846033,2.642650667861602
4462,1,-40.63060058899849,5.512156441025267,398.6844836780975,399.90114145525473,69.83493737844476,-4.965401389623963,-0.4061465106794486
4463,1,-47.73559131452764,4.307402854597793,500.1259065215381,499.9350264744136,70.08364275291798,3.7444395131738446,0.11205218650171389
4464,1,-50.275103305224896,4.7262718550213325,598.9780090612833,600.60983985132,71.65057780515758,2.6881500354407706,3.3477649704517063
4465,1,-58.46012282911266,7.332221394733421,699.128429050119,800.2455509929302,69.44271033397222,-3.040807747186463,-5.6147599404727515
4466,1,-61.949674340687416,6.822271268870419,998.5413022521402,1100.6502837014104,69.81256197727764,-4.9177233078104905,3.878778407033849
4467,1,-42.94952343047011,5.784244670142117,500.81016750349033,499.9138003605235,70.07388626489697,3.3638334886597363,4.005974753446921
4468,1,-55.7364425938897,5.690625065268332,599.8920876126062,698.6087950204935,68.69080082508773,2.6583350283474942,4.440907380529012
4469,1,-65.73257661630885,9.07568479298343,999.8151563678334,1099.3726868625415,69.59630552610713,7.5860675409501965,-2.3300941706803826
4470,1,-57.29746176304051,5.347681692212844,701.3546122162111,798.8906708189509,69.95534258047965,3.3727120112433795,-3.064144705766765
4471,1,-50.44716248981168,5.329258689578361,597.8622782692344,599.5184787064287,68.5909164656932,3.868646722843195,-2.41425263005641
4472,1,-49.16812237806886,3.03801410469353,598.1553363305144,598.1719492771086,71.17303155514375,2.610660012340986,0.05206751378068475
4473,1,-55.02668853831999,4.189587008759383,601.2242762288829,600.7397104029047,71.71654271232435,0.8744222992591659,3.789329361336925
4474,1,-47.92267599774799,4.409989234842885,498.69611889542296,500.82013806048656,69.5025730087256,-2.5085146527976008,3.2834718852372617
4475,1,-50.329624739315946,5.683484923064574,602.0012534978472,600.7270061252945,71.12758771749189,-2.5529924971504414,-4.215532621853924
4476,1,-58.24170795780428,4.621952864299536,799.6250390938911,1000.0678827270372,69.29968035939423,-4.188274127265771,0.612553030073073
4477,1,-64.41454981085622,8.016078890801214,999.6910977281532,1099.1538092464032,69.88537481946196,-6.314844071522316,3.6880380206955863
4478,1,-47.381772364569066,4.034255835097214,499.8033053958844,498.36392349517166,68.26720945765854,-2.3446107673645145,2.987223622347088
4479,1,-55.56490408996957,3.939559057210032,703.2324201141439,801.2048129418978,68.04896328806214,-3.009794172341657,-1.7487626530951559
4480,1,-61.16373916890837,7.006195274185874,800.525332772847,900.7544664933768,69.89462286119745,-5.642741303730574,-2.649868676283617
4481,1,-48.19543385445361,5.859629376578504,501.1069924837871,498.4061244178145,69.92464884728892,2.6646301323899024,4.614611943789484
4482,1,-57.27919995454005,4.5839646740202,700.7463516850682,799.7836468105767,69.19525819015783,-4.111529265883391,0.9145920930644138
4483,1,-58.613753327615456,5.689237481692417,900.1632725258554,1000.7664148391304,68.56782888489786,-4.877023583300655,-1.4702093342480538
4484,1,-47.03491507104504,5.102095829876615,600.2068719311179,600.554024805775,68.81947487171294,-4.201236276775532,-1.7410830283018726
4485,1,-57.263769268016304,5.041146222977162,700.3452909107007,800.9291267672098,68.52956508212405,1.0219442051355259,4.53256682833117
4486,1,-57.04258104207608,5.282579623909051,700.2033654849854,900.6088327393978,71.03829269710953,-0.32043975186228124,-4.490278183339356
4487,1,-52.838662542328215,5.837150793257536,598.815062240841,700.1695214622628,71.0071708770383,5.04312730281292,1.0128730704297482
4488,1,-55.58204339361417,5.608379140161965,700.0437374696014,797.8525664055976,70.85918455323505,-3.1501325944622636,4.134268715914146
4489,1,-42.02828940015732,6.037913756901927,400.2403321484665,397.8531172040472,69.65701139055939,0.9229878677449648,-5.070278142897195
4490,1,-51.81224368236278,3.9204263770583054,599.03805684925,599.9543256613836,69.0553368363128,-3.3069274060079294,-1.1649324318005085
4491,1,-55.88619318729348,4.127922193184314,699.6773779549028,800.6471750444732,71.16767356989305,-0.3497087675084316,3.852439615151823
4492,1,-66.24661760462669,7.476214115224036,1100.6315685606316,1197.630755731038,69.7482924673152,-2.3499601561157704,-6.050732734249976
4493,1,-58.27532226615641,4.981920557090249,701.3352631542067,800.4717196848493,68.72667085020728,-4.138299465474034,-1.622377746011594
4494,1,-45.17143245082901,5.39591306692506,500.2274660431196,500.1401112855101,70.58177947648456,1.2851626683951736,-4.395598035233746
4495,1,-41.15031699833951,5.700993664653226,501.3645549075283,500.73972388377786,69.0665658358951,-0.5691629594361984,-4.844998103192182
4496,1,-55.98692365184437,4.57728330138999,699.9055486627195,799.2395779653307,68.71971557924084,-3.2322210121768506,-2.3977047884960143
4497,1,-48.21614872520957,3.5195433370255165,501.5271461710847,500.900827480697,71.43109847339193,-3.2188271347695263,0.427500508594278
4498,1,-61.65594650135578,5.24881162826533,800.202353741979,900.8008657042556,70.50669154434212,3.0401781354356245,3.656634708129417
4499,1,-48.48022150385146,4.356243078624779,600.9428518842135,599.2922555212942,69.45419017346966,-0.3681121766744724,4.054414351596563
4500,1,-59.49342425760716,5.622287057605195,801.1062022551138,999.7542943159988,71.003415156246,-4.467478607717055,2.625665332689749
4501,1,-54.12272889581289,6.010042392665262,601.0043323295997,702.5944399247194,70.03247278207077,-4.437444834933345,-2.922659227242761
4502,1,-64.68338742961748,7.819567963668966,1003.8046839231544,1099.844197332847,70.68040267075612,-7.03245872710454,-0.40184028386504167
4503,1,-61.14182548770454,6.144581587944449,699.8085180230045,801.9043479134322,68.29993666567616,-1.3927722679575112,5.496102478645014
4504,1,-47.12187635989624,6.782437366572723,599.866874036667,599.1905327443433,69.83737363465868,5.945343822734216,0.4401182960032628
4505,1,-60.29291601066696,4.029890140610062,898.7584193908642,1099.392465796057,69.91310495502037,-3.6811261852339783,0.28009556154924553
4506,1,-67.46843513230942,8.316996651661722,1097.8083134284996,1198.870414722214,69.32219102062123,-1.7367387465044715,7.397407822605629
4507,1,-56.42823629047104,3.7770995888198033,700.3755295738482,800.274380711621,70.79843432550233,-0.4169101736978149,-3.1431505408561407
4508,1,-70.43817949783126,9.738807689542677,999.3440204599837,1499.2176969859008,90.49561470053628,8.486030697581754,1.4919227485959965
4509,1,-63.30756167441217,5.665846109383004,802.8993994100706,900.526343749655,70.51598601377799,-4.439422079678948,-2.3611281833366746
4510,1,-59.43641624026648,4.545388315314321,800.2185038653442,900.3046637990652,70.1942615698362,3.6866550398987386,-1.2556284974431975
4511,1,-62.22921477337667,5.125466525144176,899.07322824646,999.8057159251616,68.6364647185262,1.9960748416744707,4.243535532070794
4512,1,-62.59360699787644,6.386552711736344,800.1242045659844,900.0194158594501,69.98835263731787,-5.691586986368563,1.200520587482373
4513,1,-54.94108853866919,5.276561577016528,702.3460340926376,798.6025115410731,69.58923483329174,3.854314880599645,2.7416690007941895
4514,1,-61.13647121871151,5.025664280963237,800.6611313143633,899.2923522784067,68.9943691493705,-3.2442912688255916,-2.9739054391745725
4515,1,-62.56840206020498,5.303496711063137,799.3461488640241,900.0229935433917,69.73265025538429,-4.580603746137896,-1.2748661131304289
4516,1,-51.18753435076108,4.517503310917966,599.9271493837779,701.5503673094124,71.2814849253935,-3.4538591772747793,2.4009897297545564
4517,1,-63.38979533348559,5.72285504054415,800.0180738447178,901.4849559334384,70.54066799969252,-5.1444234732146725,-0.48505188696572077
4518,1,-47.81933078819005,3.419198074259928,499.3736269643236,501.5457027371632,68.76361087616466,2.333227930927251,-1.6417374435413876
4519,1,-56.90446339316237,4.8988762240135895,801.8337524154978,999.8560971351728,68.64161278285535,1.352906179857925,4.300765245539438
4520,1,-36.96569371739023,5.056686760634237,400.2653065252523,400.9986071618828,69.52088125611965,4.367674036905299,0.8300881040124466
4521,1,-64.85997024596904,7.132997648540261,1000.7244753433282,1099.4764712754463,69.31633649422983,4.009576765217105,-4.642899608108564
4522,1,-47.652044884489285,5.223928136270051,500.4173599597988,501.6725038763519,70.87829490166088,-4.210150899192982,-1.9654392949971111
4523,1,-40.96262228028095,5.753514541623231,398.5784913480526,399.59361952106445,70.47827750909387,3.870871544355353,-3.045110561337154
4524,1,-42.157488678139664,4.617199057065362,400.2424951071421,400.6676183292146,69.06591259623346,-3.4655559353114143,-2.150527303289408
4525,1,-46.0192747933907,3.652671362344305,497.8911116098153,498.879454967988,69.73304115376378,1.1089667893822792,-2.819318266908681
4526,1,-72.9093435550229,10.176419126711163,999.6097741639376,1500.7201198325663,89.38700519446776,-8.287127070325894,4.060265229489218
4527,1,-68.70103685177014,9.083808745811671,1100.8392231488028,1199.8122638305947,68.30978967928701,-0.0991213349913096,-7.871586232817819
4528,1,-68.21208926645106,9.55669990041918,1098.7154122757615,1200.669783833382,71.99686983353627,7.182292615003803,-4.214299874139698
4529,1,-50.623752534296045,4.358619247266662,599.2724064307465,598.7593210964858,70.60567031128949,-3.5830625067053035,-1.4991389588898016
4530,1,-71.95055571271149,8.559273159899798,1201.085780034677,1301.0151220836542,79.01736754073946,3.1205903310463725,7.089279549621551
4531,1,-40.53482551148234,4.188171988033541,399.77614758714685,398.49989287307966,69.37951982702984,-0.5316558915768326,3.889049614237422
4532,1,-52.96340298227318,7.330729645772374,600.7674740834454,599.9064638612841,70.77921800847294,1.978939997880559,6.369808745396085
4533,1,-69.6198783095217,9.102044273031964,1200.8446347260124,1301.0897872567518,78.56089936277249,0.0681218801685759,8.277307767583238
4534,1,-52.99126056137829,4.006208431429771,600.1947141979073,601.7530400423462,69.80937058463522,-1.3307807001022098,3.5321749374446227
4535,1,-55.746653864190165,4.205213509665565,601.9735092259227,699.767579991559,70.35339970659894,-3.6157691596719133,-1.0724537331796853
4536,1,-55.35828947524776,5.072121885548332,698.4020103723363,800.7968195711771,71.37785155255213,-3.9374467242615907,-2.1698796543776098
4537,1,-53.06013385056044,5.841380948904843,600.6660772353572,599.4998690308846,69.4002187327004,-4.7507970180105445,2.5069988274030663
4538,1,-71.27010516378134,10.288287737465506,999.5112510129449,1500.85545726751,88.82432782290412,-6.951133925434348,-5.864827651617901
4539,1,-58.09643669434383,5.953762025698242,901.8675980912924,1000.598657121526,70.34984211508616,4.530464952470538,2.7884873734908098
4540,1,-59.55151713547608,6.1061232141660575,699.7646672962554,799.6868099696973,70.77645604914103,4.54102607264285,3.0372646254824787
4541,1,-68.0518535331079,10.448102054685217,1198.1530964971776,1301.5099070773,78.54915855835605,4.298098612816105,8.377420292524235
4542,1,-61.62596672471862,5.399488949166598,698.9331355724968,799.4391185414582,70.05028682615378,-4.871267991234788,-0.3479489981362889
4543,1,-68.59416260456551,8.571342793700293,1000.8310437037388,1499.1329508881988,88.64604497295475,1.6207770494657865,7.613592227305176
4544,1,-45.29278803100612,4.151607815069664,500.0268612764303,498.6236044232985,68.77963563328994,-0.8598609852407577,3.8021546235179926
4545,1,-52.3544710417704,6.048700157012377,601.157729637622,600.6066261070508,71.3414524393713,-4.45771191056113,3.3444051643623567
4546,1,-42.87812758377871,6.1375098253307545,500.7716270244159,499.7629984467561,69.28988522403205,1.9802817046735584,-4.848416525681529
4547,1,-66.78320036794155,7.599214520709636,1100.4400530177184,1199.7322049398074,68.90349280299927,6.652271548008542,0.7825926527779501
4548,1,-55.43238363009919,4.089589323543221,699.8113364899369,900.3601954331488,70.59932458153115,-2.244969950612088,-2.7343566088137976
4549,1,-48.88571743293975,4.546480122058805,599.2181658554717,600.2832615426457,70.5332232892316,-2.068272778320079,-3.3288473918890986
4550,1,-46.25080985020546,3.796808117477594,501.44804055131385,499.7683796928655,72.46908523183664,0.9260368869586415,-3.0199806587458795
4551,1,-48.10899414051169,5.44981814181534,500.0414889138068,499.8033987524428,71.45191094922222,4.336129526269659,-1.7891256652443417
4552,1,-51.87714960983416,4.791641947573111,599.6892439017778,598.7808881259373,71.16886614362602,4.142625182982329,0.7325295281833206
4553,1,-64.78904447173396,7.523055934318349,999.9872002695796,1099.5860070699157,70.45342184988947,3.717396016900281,5.692461120296244
4554,1,-45.0058724305377,5.180935541789602,499.8788606856012,499.179291292496,70.57591906796453,3.3925538491291007,-2.8217269410519776
4555,1,-57.377329231114665,4.845351395656622,699.4322989177695,800.428986679812,69.39025022993343,-4.26281373119663,1.30441011444303
