User_ID,Distance_meters
3752,2243.67
3753,2225.81
3754,1580.82
3755,2586.01
3756,2770.95
3757,2879.38
3758,1932.37
3759,1816.69
3760,2172.6
3761,1768.08
3762,2658.86
3763,1810.19
3764,2480.2
3765,1814.43
3766,3035.15
3767,1843.4
3768,2784.98
3769,3064.69
3770,2078.69
3771,2840.95
3772,1956.48
3773,2165.16
3774,2311.55
3775,2549.19
3776,3044.17
3777,2428.31
3778,2753.63
3779,2675.69
3780,2363.73
3781,2969.15
3782,1652.41
3783,2718.39
3784,1645.74
3785,2058.82
3786,1526.78
3787,2036.14
3788,1645.79
3789,1595.91
3790,2274.44
3791,1799.9
3792,1611.5
3793,2039.06
3794,2001.15
3795,1765.7
3796,2533.37
3797,1785.98
3798,2501.86
3799,2658.26
3800,1852.09
3801,1554.24
3802,1954.78
3803,1626.17
3804,1704.52
3805,1673.66
3806,2289.25
3807,3074.26
3808,2567.26
3809,1550.76
3810,2215.61
3811,1999.52
3812,2260.26
3813,2151.22
3814,2749.7
3815,2583.62
3816,3070.28
3817,2386.38
3818,1901.65
3819,2743.97
3820,1626.75
3821,1686.09
3822,1709.72
3823,2240.69
3824,1515.35
3825,1725.2
3826,1590.01
3827,1575.3
3828,1457.71
3829,1626.2
3830,2285.07
3831,1878.67
3832,1620.89
3833,2482.66
3834,1531.09
3835,2715.15
3836,3052.33
3837,1686.24
3838,1673.7
3839,2205.48
3840,2096.52
3841,1605.81
3842,2479.91
3843,1627.37
3844,1745.69
3845,1735.36
3846,2001.32
3847,2307.72
3848,1666.21
3849,2923.25
3850,2949.87
3851,1575.06
3852,1601.79
3853,1904.23
3854,1951.7
3855,2855.34
3856,2455.29
3857,2993.62
3858,1674.05
3859,2798.6
3860,1697.14
3861,1556.2
3862,1603.18
3863,3006.94
3864,2085.33
3865,1878.62
3866,1734.98
3867,1759.48
3868,1648.63
3869,1748.64
3870,1732.67
3871,1898.37
3872,1648.7
3873,1464.88
3874,1920.51
3875,1616.3
3876,1809.45
3877,1624.53
3878,2137.22
3879,1563.11
3880,2097.9
3881,1597.73
3882,1554.12
3883,2956.25
3884,2177.56
3885,2621.66
3886,2074.61
3887,1692.72
3888,1770.45
3889,1870.04
3890,2016.04
3891,2782.91
3892,1510.9
3893,2364.08
3894,2783.85
3895,1861.01
3896,2672.18
3897,2119.72
3898,1640.8
3899,2782.69
3900,1604.5
3901,2992.14
3902,1585.8
3903,1670.97
3904,1631.57
3905,2745.78
3906,1755.2
3907,2530.88
3908,1791.18
3909,1649.6
3910,2343.68
3911,2301.7
3912,1873.74
3913,2666.73
3914,2943.39
3915,1945.02
3916,1698.38
3917,2212.23
3918,1821.63
3919,1934.4
3920,1746.69
3921,1761.78
3922,1557.46
3923,2382.45
3924,3079.46
3925,3041.56
3926,1604.43
3927,1588.01
3928,3085.05
3929,1861.76
3930,2025.25
3931,2277.37
3932,3013.71
3933,2991.8
3934,2445.47
3935,2204.08
3936,2803.84
3937,2781.88
3938,2939.2
3939,2187.36
3940,1867.28
3941,2481.62
3942,2693.76
3943,1752.19
3944,3074.92
3945,1907.84
3946,2229.44
3947,2381.07
3948,2431.36
3949,2883.78
3950,1609.17
3951,1745.67
3952,1864.93
3953,2890.06
3954,1717.41
3955,2617.83
3956,1502.25
3957,1771.35
3958,2201.18
3959,2832.82
3960,1502.86
3961,2312.77
3962,2271.32
3963,1597.92
3964,1508.72
3965,1754.25
3966,1484.68
3967,1522.95
3968,1892.56
3969,1727.31
3970,1854.38
3971,1803.58
3972,2051.92
3973,1696.94
3974,1924.99
3975,2145.4
3976,3075.89
3977,1936.98
3978,1953.54
3979,1919.36
3980,1790.7
3981,1585.11
3982,1672.45
3983,2316.93
3984,1524.8
3985,2047.13
3986,1573.41
3987,2523.26
3988,1982.23
3989,1689.29
3990,2678.88
3991,2400.29
3992,2763.63
3993,2024.58
3994,2926.56
3995,2338.05
3996,2432.23
3997,2201.45
3998,2392.11
3999,2486.64
4000,2228.04
4001,2818.98
4002,2350.04
4003,1651.35
4004,2357.79
4005,2249.62
4006,2017.27
4007,2354.4
4008,1881.38
4009,1611.01
4010,1674.7
4011,2555.07
4012,2675.28
4013,1564.67
4014,1891.81
4015,2903.35
4016,1788.53
4017,1884.02
4018,2298.16
4019,1575.17
4020,1543.52
4021,1818.33
4022,1926.65
4023,1787.45
4024,2715
4025,1835.02
4026,2793.19
4027,1667.25
4028,1599.25
4029,2674.62
4030,1717.11
4031,2235.75
4032,1819.33
4033,1855.57
4034,1798
4035,2297.23
4036,2210.49
4037,2391.99
4038,1580.58
4039,1624.78
4040,2206.94
4041,1721.09
4042,1960.23
4043,1517.93
4044,1671.85
4045,1530.67
4046,1654.77
4047,1817.17
4048,2430.16
4049,2947.85
4050,1879.91
4051,2172.7
4052,1607.84
4053,2863.27
4054,3030.06
4055,2597.42
4056,1797.41
4057,2215.17
4058,1634.84
4059,1676.6
4060,1686.78
4061,2499.06
4062,2271.08
4063,3030.03
4064,1828.03
4065,2616.44
4066,1482.62
4067,1717.52
4068,1963.9
4069,1696.87
4070,3056.18
4071,1876.74
4072,2883.9
4073,2682.06
4074,2051.38
4075,1521.12
4076,1606.41
4077,2008.47
4078,2860.49
4079,1820.6
4080,2616.92
4081,2609.9
4082,1821.12
4083,2948.01
4084,1735.48
4085,2648.94
4086,2071
4087,1921.31
4088,2883.3
4089,2127.13
4090,1740.76
4091,1669.74
4092,1901.26
4093,2031.32
4094,1500.41
4095,2699.82
4096,1550.22
4097,1897.66
4098,1696.37
4099,1689.36
4100,1862.25
4101,2741.22
4102,1865.87
4103,2699.1
4104,2407.9
4105,1706.77
4106,2103.51
4107,1651.01
4108,2744.28
4109,2565.18
4110,1926.23
4111,1626.46
4112,1587.57
4113,1633.17
4114,1984.64
4115,2010.27
4116,2367.03
4117,2140.22
4118,1905.37
4119,1839.67
4120,2529.48
4121,2998.46
4122,1794.04
4123,2475.96
4124,1685.17
4125,1860.97
4126,1930.08
4127,2580.43
4128,1601.97
4129,1752.24
4130,2505.32
4131,1822.2
4132,1663.07
4133,2213.43
4134,1600.27
4135,2638.13
4136,1671.42
4137,2218.97
4138,1746.63
4139,1659.48
4140,1479.83
4141,2429.7
4142,1613.26
4143,2662.26
4144,1770.52
4145,2362.54
4146,1718.19
4147,2428.23
4148,1716.05
4149,2632.14
4150,2308.67
4151,2319.81
4152,2513.23
4153,1690.29
4154,2677.56
4155,1605.36
4156,1522.15
4157,1722.54
4158,1573.67
4159,2583.7
4160,2063.83
4161,2826.67
4162,2580.51
4163,2342.1
4164,2208.3
4165,1917.75
4166,2621.18
4167,1902.4
4168,1812.1
4169,2705.06
4170,2695.45
4171,2571.94
4172,1636.32
4173,1714.89
4174,1620.66
4175,2061.49
4176,2852.03
4177,2553.36
4178,1739.96
4179,1583.49
4180,1925.65
4181,1536.16
4182,1583.61
4183,1611.88
4184,1639.6
4185,1763.55
4186,1577.15
4187,2424.21
4188,2115.44
4189,1672.51
4190,2521.25
4191,2373.08
4192,2774.82
4193,2371.41
4194,1812.33
4195,1557.7
4196,2203.42
4197,3038.82
4198,2361.87
4199,1553.97
4200,2015.22
4201,3100.47
4202,1843.18
4203,1851.96
4204,2957.9
4205,1971.56
4206,1592.11
4207,1643.88
4208,2436.07
4209,1770.92
4210,1783.06
4211,1629.45
4212,1857.62
4213,1703.98
4214,1590.27
4215,2479.48
4216,2286.74
4217,2160.12
4218,1695.92
4219,2797.53
4220,2784.42
4221,2562.68
4222,2415.8
4223,1745.17
4224,2961.83
4225,2042.63
4226,2330.08
4227,1528.12
4228,2230.34
4229,2036.08
4230,1536.48
4231,1781.02
4232,1615.87
4233,2281.08
4234,2044.16
4235,1728.74
4236,1925.6
4237,1578.43
4238,1629.75
4239,2652.49
4240,1705.8
4241,2321.73
4242,3042.12
4243,1942.24
4244,1501.66
4245,1952.4
4246,2695.26
4247,1783.31
4248,2559.6
4249,2041.55
4250,2225.02
4251,1839.47
4252,2981.67
4253,1816.38
4254,1653.59
4255,1575.52
4256,1449.89
4257,1538.26
4258,2897.2
4259,1902.66
4260,1547.44
4261,1514.78
4262,2756.42
4263,2677.93
4264,1877.62
4265,2750.1
4266,1821.13
4267,1759.45
4268,1792.34
4269,1705.13
4270,3015.07
4271,2632.18
4272,1558.98
4273,1823.79
4274,3028.16
4275,2424.35
4276,2005.81
4277,2655.92
4278,2454.57
4279,1841.3
4280,1660.26
4281,1620.55
4282,2739.2
4283,2166.97
4284,2594.16
4285,3002.18
4286,1633.45
4287,1607.19
4288,1717.32
4289,1695.66
4290,1754.53
4291,1674.65
4292,2653.38
4293,1859.79
4294,1710.69
4295,1735.28
4296,1671.5
4297,2862.45
4298,1626.84
4299,1671.12
4300,1787.25
4301,1596.83
4302,2147.37
4303,1675.83
4304,2078.24
4305,1853.39
4306,1597.89
4307,3022.04
4308,2546.5
4309,1763.24
4310,1946.24
4311,3002.93
4312,2630.2
4313,1575.49
4314,1595.8
4315,1609.32
4316,1957.26
4317,1512.42
4318,1853.74
4319,2310.19
4320,1894.92
4321,1576.67
4322,1635.47
4323,1627.47
4324,2806.12
4325,2501.64
4326,2701.02
4327,2498.47
4328,2239.43
4329,2876.62
4330,2654.8
4331,1521.64
4332,1627.66
4333,2174.93
4334,1715.26
4335,2583.77
4336,1624.44
4337,1512.26
4338,1709.26
4339,1565.32
4340,1775.03
4341,1679.14
4342,2946.17
4343,1941.8
4344,1626.49
4345,2568.6
4346,1955.53
4347,2125.68
4348,1604.35
4349,2328.2
4350,2400.41
4351,1765.38
4352,2042.83
4353,2235.25
4354,3060.95
4355,1519
4356,2097.33
4357,2884.65
4358,1904.78
4359,2878.74
4360,2574.39
4361,2503.2
4362,1697.62
4363,233.088
4364,261.807
4365,188.12
4366,275.137
4367,244.923
4368,241.308
4369,269.683
4370,340.174
4371,196.748
4372,291.951
4373,272.1
4374,416.581
4375,357.293
4376,242.323
4377,280.284
4378,252.574
4379,292.453
4380,317.793
4381,251.85
4382,307.29
4383,417.53
4384,199.892
4385,297.663
4386,213.426
4387,183.406
4388,277.629
4389,213.258
4390,299.671
4391,286.07
4392,384.744
4393,226.672
4394,209.809
4395,268.273
4396,199.246
4397,293.531
4398,567.699
4399,285.118
4400,331.46
4401,336.715
4402,244.394
4403,231.566
4404,261.01
4405,230.096
4406,472.889
4407,369.81
4408,289.607
4409,243.661
4410,238.644
4411,271.146
4412,200.551
4413,333.422
4414,359.041
4415,237.368
4416,216.135
4417,332.351
4418,293.223
4419,236.578
4420,371.986
4421,354.082
4422,315.868
4423,135.804
4424,250.117
4425,221.399
4426,177.922
4427,195.792
4428,230.151
4429,227.268
4430,305.488
4431,226.959
4432,316.811
4433,223.328
4434,185.639
4435,292.494
4436,307.212
4437,247.607
4438,267.697
4439,392.82
4440,172.327
4441,257.17
4442,238.232
4443,161.469
4444,290.098
4445,156.148
4446,128.783
4447,240.768
4448,260.421
4449,176.002
4450,382.502
4451,226.854
4452,190.011
4453,223.863
4454,501.134
4455,226.146
4456,274.27
4457,325.562
4458,215.124
4459,477.597
4460,240.493
4461,240.123
4462,275.608
4463,215.371
4464,236.315
4465,366.613
4466,341.116
4467,289.213
4468,284.533
4469,453.787
4470,267.386
4471,266.464
4472,151.902
4473,209.481
4474,220.5
4475,284.175
4476,231.099
4477,400.806
4478,201.714
4479,196.979
4480,350.312
4481,292.982
4482,229.2
4483,284.464
4484,255.106
4485,252.059
4486,264.131
4487,291.859
4488,280.42
4489,301.896
4490,196.022
4491,206.398
4492,373.814
4493,249.098
4494,269.796
4495,285.05
4496,228.866
4497,175.978
4498,262.443
4499,217.813
4500,281.116
4501,300.503
4502,390.981
4503,307.231
4504,339.123
4505,201.496
4506,415.853
4507,188.856
4508,486.944
4509,283.295
4510,227.271
4511,256.275
4512,319.33
4513,263.829
4514,251.285
4515,265.177
4516,225.876
4517,286.145
4518,170.961
4519,244.945
4520,252.835
4521,356.652
4522,261.197
4523,287.676
4524,230.861
4525,182.634
4526,508.825
4527,454.194
4528,477.838
4529,217.932
4530,427.968
4531,209.409
4532,366.538
4533,455.106
4534,200.312
4535,210.262
4536,253.607
4537,292.07
4538,514.418
4539,297.69
4540,305.308
4541,522.408
4542,269.977
4543,428.57
4544,207.581
4545,302.436
4546,306.876
4547,379.964
4548,204.481
4549,227.325
4550,189.841
4551,272.492
4552,239.583
4553,376.155
4554,259.047
4555,242.269
4556,252.695
4557,253.969
4558,194.028
4559,135.243
4560,210.265
4561,217.888
4562,545.636
4563,255.367
4564,297.241
4565,247.012
4566,435.342
4567,295.939
4568,224.987
4569,252.088
4570,133.333
4571,292.73
4572,401.655
4573,189.275
4574,248.377
4575,261.86
4576,196.087
4577,258.792
4578,240.09
4579,185.374
4580,279.284
4581,262.357
4582,551.985
4583,261.234
4584,370.429
4585,251.576
4586,478.999
4587,235.117
4588,295.063
4589,421.952
4590,288.351
4591,336.214
4592,257.051
4593,285.748
4594,281.967
4595,223.565
4596,286.905
4597,402.689
4598,243.933
4599,427.098
4600,318.18
4601,400.673
4602,267.097
4603,247.577
4604,257.697
4605,353.961
4606,446.553
4607,352.324
4608,219.233
4609,487.697
4610,232.079
4611,323.031
4612,237.49
4613,259.288
4614,303.911
4615,281.027
4616,212.548
4617,152.254
4618,340.923
4619,285.896
4620,230.033
4621,234.437
4622,285.175
4623,274.252
4624,270.475
4625,299.434
4626,331.772
4627,205.356
4628,290.204
4629,333.257
4630,426.683
4631,264.618
4632,297.782
4633,284.635
4634,453.578
4635,196.671
4636,255.435
4637,189.831
4638,258.443
4639,339.817
4640,237.734
4641,321.779
4642,349.851
4643,321.706
4644,303.654
4645,297.312
4646,292.943
4647,179.276
4648,263.761
4649,210.12
4650,341.647
4651,245.122
4652,309.961
4653,251.088
4654,190.185
4655,187.925
4656,302.484
4657,284.938
4658,254.321
4659,162.747
4660,250.978
4661,196.676
4662,275.183
4663,261.838
4664,204.785
4665,183.064
4666,290.59
4667,336.293
4668,232.074
4669,218.574
4670,337.97
4671,245.998
4672,345.266
4673,231.571
4674,220.071
4675,284.856
4676,256.078
4677,206.715
4678,265.424
4679,360.908
4680,215.726
4681,182.513
4682,158.889
4683,226.859
4684,185.786
4685,206.873
4686,203.409
4687,368.309
4688,446.25
4689,249.018
4690,369.821
4691,224.957
4692,251.341
4693,187.766
4694,323.66
4695,481.86
4696,465.86
4697,243.562
4698,363.609
4699,200.376
4700,214.997
4701,228.663
4702,213.47
4703,302.247
4704,270.695
4705,169.205
4706,279.747
4707,293.016
4708,348.302
4709,384.411
4710,280.522
4711,391.327
4712,276.241
4713,286.69
4714,208.228
4715,171.483
4716,175.874
4717,356.482
4718,383.174
4719,275.26
4720,263.266
4721,285.584
4722,330.469
4723,295.641
4724,215.795
4725,435.277
4726,171.243
4727,232.092
4728,489.096
4729,349.771
4730,291.944
4731,301.251
4732,405.533
4733,253.232
4734,339.39
4735,344.545
4736,285.521
4737,364.539
4738,147.58
4739,286.164
4740,237.564
4741,343.517
4742,176.889
4743,236.4
4744,348.135
4745,288.471
4746,369.602
4747,308.19
4748,217.772
4749,221.485
4750,318.95
4751,263.036
4752,196.271
4753,230.363
4754,192.743
4755,220.877
4756,270.655
4757,268.058
4758,303.852
4759,334.112
4760,415.752
4761,328.312
4762,225.33
4763,342.858
4764,498.914
4765,234.363
4766,202.323
4767,230.335
4768,436.261
4769,245.676
4770,278.037
4771,256.862
4772,371.827
4773,245.254
4774,54.4211
4775,556.851
4776,326.919
4777,254.02
4778,191.26
4779,191.806
4780,367.367
4781,297.717
4782,199.674
4783,323.618
4784,248.905
4785,232.386
4786,391.271
4787,315.729
4788,353.466
4789,209.935
4790,175.414
4791,217.915
4792,279.729
4793,197.4
4794,437.227
4795,247.922
4796,213.728
4797,217.279
4798,266.245
4799,215.979
4800,312.813
4801,178.212
4802,458.431
4803,332.265
4804,161.188
4805,273.419
4806,221.479
4807,255.336
4808,344.475
4809,236.7
4810,266.132
4811,408.098
4812,234.474
4813,331.069
4814,356.937
4815,214.582
4816,245.439
4817,228.082
4818,292.571
4819,256.466
4820,104.389
4821,268.102
4822,161.287
4823,325.831
4824,244.895
4825,244.257
4826,238.51
4827,373.792
4828,123.897
4829,232.64
4830,214.134
4831,262.475
4832,267.196
4833,323.295
4834,351.67
4835,315.847
4836,304.927
4837,219.633
4838,237.461
4839,287.155
4840,263.959
4841,287.795
4842,199.126
4843,255.466
4844,337.761
4845,205.979
4846,358.442
4847,262.791
4848,281.854
4849,242.998
4850,126.271
4851,259.775
4852,375.065
4853,291.78
4854,283.754
4855,304.322
4856,260.175
4857,563.947
4858,289.108
4859,185.502
4860,324.284
4861,319.686
4862,322.014
4863,284.789
4864,377.964
4865,162.464
4866,258.46
4867,287.991
4868,522.993
4869,240.463
4870,243.297
4871,204.371
4872,449.349
4873,223.458
4874,395.91
4875,245.13
4876,179.981
4877,341.075
4878,340.226
4879,133.876
4880,294.628
4881,194.45
4882,160.524
4883,213.856
4884,257.398
4885,293.837
4886,253.964
4887,251.461
4888,270.657
4889,270.77
4890,229.514
4891,243.596
4892,253.653
4893,500.579
4894,498.421
4895,316.843
4896,245.098
4897,364.482
4898,257.499
4899,306.253
4900,288.305
4901,262.361
4902,257.296
4903,235.224
4904,258.967
4905,231.907
4906,420.005
4907,366.292
4908,229.923
4909,323.052
4910,395.176
4911,326.909
4912,404.984
4913,511.093
4914,222.399
4915,183.02
4916,292.045
4917,363.554
4918,248.707
4919,452.237
4920,381.587
4921,199.804
4922,305.712
4923,257.949
4924,180.324
4925,347.635
4926,334.027
4927,320.481
4928,342.989
4929,378.507
4930,260.251
4931,196.211
4932,188.206
4933,232.172
4934,514.146
4935,320.974
4936,417.82
4937,255.184
4938,268.657
4939,303.713
4940,558.851
4941,151.924
4942,324.179
4943,253.028
4944,248.724
4945,296.954
4946,248.863
4947,267.06
4948,151.795
4949,248.984
4950,328.845
4951,400.448
4952,309.767
4953,236.719
4954,241.301
4955,267.474
4956,323.519
4957,245.798
4958,255.161
4959,465.118
4960,317.095
4961,246.235
4962,247.485
4963,369.91
4964,310.149
4965,286.269
4966,216.704
4967,366.245
4968,289.323
4969,185.915
4970,157.134
4971,518.018
4972,241.181
4973,300.388
4974,242.223
4975,232.705
4976,194.985
4977,359.422
4978,222.187
4979,229.545
4980,362.628
4981,316.408
4982,188.235
4983,285.884
4984,226.661
4985,418.819
4986,363.618
4987,322.896
4988,397.878
4989,237.13
4990,213.203
4991,339.135
4992,245.195
4993,222.039
4994,290.2
4995,212.443
4996,219.67
4997,199.383
4998,228.907
4999,290.746
5000,239.004
5001,250.247
5002,373.486
5003,258.154
5004,233.737
5005,255.61
5006,263.508
5007,197.641
5008,157.027
5009,230.253
5010,325.783
5011,264.276
5012,250.788
5013,401.353
5014,182.997
5015,359.999
5016,242.34
5017,327.764
5018,297.286
5019,257.005
5020,286.674
5021,252.125
5022,306.526
5023,267.024
5024,332.134
5025,270.124
5026,269.123
5027,327.471
5028,263.696
5029,161.17
5030,136.972
5031,287.187
5032,209.687
5033,228.415
5034,258.74
5035,243.462
5036,349.269
5037,275.275
5038,281.266
5039,413.421
5040,530.517
5041,239.854
5042,357.666
5043,161.376
5044,269.722
5045,301.991
5046,195.152
5047,383.741
5048,174.888
5049,321.443
5050,385.281
5051,334.05
5052,296.32
5053,294.573
5054,393.63
5055,311.294
5056,333.766
5057,235.787
5058,308.988
5059,309.334
5060,207.754
5061,199.177
5062,313.919
5063,240.186
5064,284.145
5065,233.26
5066,341.352
5067,355.174
5068,196.33
5069,187.15
5070,272.198
5071,484.176
5072,222.655
5073,279.471
5074,183.677
5075,432.31
5076,170.616
5077,286.549
5078,321.783
5079,174.71
5080,300.481
5081,266.988
5082,203.97
5083,420.677
5084,341.212
5085,272.342
5086,296.769
5087,201.949
5088,204.037
5089,275.917
5090,357.666
5091,247.376
5092,205.061
5093,329.108
5094,293.107
5095,264.33
5096,266.354
5097,378.352
5098,264.798
5099,322.678
5100,214.966
5101,342.46
5102,209.391
5103,283.224
5104,250.136
5105,305.687
5106,169.475
5107,315.284
5108,282.533
5109,191.659
5110,218.492
5111,221.359
5112,271.643
5113,396.249
5114,227.88
5115,245.287
5116,222.583
5117,342.081
5118,214.785
5119,347.883
5120,148.195
5121,478.914
5122,269.065
5123,272.882
5124,160.333
5125,290.069
5126,328.792
5127,305.419
5128,193.224
5129,266.805
5130,221.263
5131,266.887
5132,224.397
5133,218.923
5134,252.07
5135,252.225
5136,226.674
5137,322.544
5138,212.455
5139,410.609
5140,521.681
5141,222.157
5142,212.287
5143,172.744
5144,435.432
5145,240.81
5146,159.779
5147,140.965
5148,308.292
5149,215.515
5150,240.421
5151,286.06
5152,204.267
5153,493.404
5154,180.551
5155,288.672
5156,203.211
5157,241.822
5158,304.788
5159,238.098
5160,338.974
5161,286.264
5162,230.013
5163,285.216
5164,413.038
5165,219.913
5166,168.396
5167,195.065
5168,222.162
5169,266.498
5170,207.14
5171,225.729
5172,276.334
5173,329.298
5174,292.465
5175,211.655
5176,201.464
5177,247.243
5178,232.566
5179,486.333
5180,278.479
5181,299.839
5182,339.198
5183,221.422
5184,216.085
5185,276.988
5186,221.843
5187,229.908
5188,256.538
5189,258.895
5190,301.402
5191,205.018
5192,295.743
5193,249.792
5194,540.9
5195,225.688
5196,166.882
5197,199.312
5198,212.22
5199,160.019
5200,323.571
5201,345.323
5202,376.581
5203,224.133
5204,199.266
5205,323.457
5206,200.12
5207,237.129
5208,109.554
5209,301.365
5210,263.8
5211,148.697
5212,397.504
5213,339.591
5214,305.816
5215,372.103
5216,251.784
5217,351.902
5218,222.788
5219,352.328
5220,162.1
5221,286.862
5222,148.994
5223,217.092
5224,238.018
5225,191.007
5226,309.673
5227,285.896
5228,240.557
5229,204.88
5230,219.004
5231,229.614
5232,205.431
5233,186.147
5234,364.319
5235,284.932
5236,341.227
5237,189.889
5238,444.094
5239,224.189
5240,283.111
5241,292.857
5242,268.108
5243,196.535
5244,290.646
5245,429.678
5246,374.245
5247,269.103
5248,245.762
5249,254.48
5250,293.494
5251,297.035
5252,175.69
5253,294.203
5254,297.362
5255,346.733
5256,423.394
5257,287.684
5258,423.168
5259,237.023
5260,148.779
5261,232.348
5262,296.046
5263,276.014
5264,284.348
5265,297.17
5266,256.983
5267,205.878
5268,313.295
5269,237.593
5270,246.162
5271,264.875
5272,495.542
5273,271.388
5274,426.407
5275,339.657
5276,291.067
5277,229.513
5278,290.792
5279,349.318
5280,314.419
5281,336.012
5282,273.032
5283,253.216
5284,296.791
5285,212.007
5286,300.305
5287,226.078
5288,310.082
5289,355.072
5290,268.098
5291,301.591
5292,341.388
5293,326.26
5294,314.19
5295,377.965
5296,139.126
5297,363.745
5298,243.065
5299,331.308
5300,488.932
5301,222.487
5302,324.204
5303,312.116
5304,233.455
5305,267.436
5306,268.942
5307,220.109
5308,500.27
5309,221.496
5310,259.516
5311,209.223
5312,208.992
5313,238.034
5314,240.063
5315,236.304
5316,289.618
5317,257.05
5318,282.947
5319,283.887
5320,314.073
5321,329.736
5322,321.792
5323,218.69
5324,348.582
5325,241.945
5326,286.403
5327,163.804
5328,454.32
5329,315.769
5330,268.161
5331,334.479
5332,257.989
5333,300.207
5334,287.043
5335,238.97
5336,234.927
5337,271.188
5338,294.958
5339,281.738
5340,292.142
5341,181.928
5342,425.059
5343,276.633
5344,176.425
5345,289.168
5346,327.747
5347,253.844
5348,236.914
5349,277.525
5350,227.572
5351,236.942
5352,201.918
5353,310.23
5354,231.523
5355,217.713
5356,270.454
5357,221.364
5358,231.664
5359,279.242
5360,288.073
5361,240.933
5362,362.936
5363,168.187
5364,303.011
5365,349.736
5366,303.121
5367,260.16
5368,246.885
5369,233.126
5370,334.452
5371,296.854
5372,174.156
5373,229.389
5374,376.951
5375,357.537
5376,261.092
5377,283.181
5378,311.645
5379,327.304
5380,403.36
5381,260.7
5382,269.047
5383,194.243
5384,283.578
5385,232.135
5386,151.687
5387,295.064
5388,191.011
5389,192.844
5390,259.763
5391,230.838
5392,313.823
5393,173.859
5394,249.185
5395,296.307
5396,264.843
5397,320.149
5398,235.982
5399,157.305
5400,264.43
5401,278.631
5402,299.97
5403,237.486
5404,216.48
5405,330.529
5406,233.639
5407,295.417
5408,293.197
5409,221.439
5410,304.684
5411,295.085
5412,296.539
5413,286.239
5414,293.834
5415,327.2
5416,213.384
5417,343.129
5418,390.323
5419,241.199
5420,297.934
5421,218.537
5422,381.055
5423,256.279
5424,193.116
5425,385.51
5426,201.541
5427,269.125
5428,366.727
5429,330.373
5430,206.624
5431,409.925
5432,457.276
5433,284.568
5434,246.461
5435,175.84
5436,445.023
5437,219.862
5438,223.447
5439,190.47
5440,298.325
5441,283.167
5442,219.105
5443,219.294
5444,189.757
5445,314.021
5446,256.015
5447,555.658
5448,258.462
5449,311.744
5450,201.653
5451,330.898
5452,204.789
5453,245.814
5454,240.491
5455,324.708
5456,255.96
5457,336.109
5458,282.743
5459,249.052
5460,187.602
5461,255.887
5462,480.197
5463,304.312
5464,290.667
5465,176.177
5466,210.4
5467,275.207
5468,239.828
5469,278.409
5470,357.881
5471,440.199
5472,311.864
5473,304.954
5474,273.052
5475,350.257
5476,462.538
5477,276.427
5478,260.315
5479,469.102
5480,217.185
5481,322.363
5482,129.381
5483,207.564
5484,315.739
5485,248.793
5486,377.298
5487,479.546
5488,415.262
5489,339.776
5490,368.005
5491,181.706
5492,233.218
5493,281.437
5494,221.03
5495,275.278
5496,286.453
5497,297.919
5498,216.066
5499,327.39
5500,184.515
5501,186.041
5502,325.283
5503,331.842
5504,452.315
5505,233.768
5506,311.61
5507,170.122
5508,248.737
5509,239.582
5510,355.013
5511,227.693
5512,282.941
5513,313.31
5514,322.053
5515,212.118
5516,294.516
5517,224.734
5518,307.16
5519,198.853
5520,274.404
5521,299.471
5522,310.676
5523,231.934
5524,181.055
5525,237.724
5526,238.651
5527,302.179
5528,321.361
5529,301.676
5530,262.151
5531,208.401
5532,324.816
5533,322.13
5534,279.256
5535,375.404
5536,360.25
5537,254.989
5538,331.811
5539,251.247
5540,576.921
5541,275.667
5542,330.193
5543,250.876
5544,215.058
5545,285.686
5546,217.155
5547,135.948
5548,234.607
5549,262.949
5550,279.058
5551,380.081
5552,294.443
5553,310.791
5554,196.142
5555,317.776
5556,489.688
5557,238.674
5558,216.661
5559,429.498
5560,317.576
5561,364.547
5562,323.62
5563,254.91
5564,490.776
5565,310.462
5566,204.681
5567,296.641
5568,516.848
5569,477.083
5570,206.746
5571,250.192
5572,486.099
5573,493.129
5574,288.811
5575,245.015
5576,167.185
5577,191.099
5578,431.501
5579,305.372
5580,375.571
5581,267.515
5582,290.284
5583,176.239
5584,250.492
5585,385.417
5586,311.943
5587,150.927
5588,191.026
5589,223.113
5590,277.536
5591,212.8
5592,232.723
5593,269.117
5594,329.894
5595,365.433
5596,274.936
5597,304.403
5598,210.142
5599,334.919
5600,300.18
5601,282.524
5602,291.967
5603,253.536
5604,311.518
5605,199.064
5606,223.454
5607,254.68
5608,164.501
5609,247.236
5610,197.457
5611,226.003
5612,242.803
5613,218.22
5614,214.686
5615,332.402
5616,234.751
5617,273.987
5618,256.314
5619,245.315
5620,334.151
5621,342.087
5622,176.759
5623,201.932
5624,243.144
5625,278.486
5626,294.524
5627,228.261
5628,280.635
5629,166.352
5630,174.348
5631,281.586
5632,222.5
5633,348.835
5634,278.956
5635,176.643
5636,216.852
5637,326.83
5638,289.281
5639,444.679
5640,257.558
5641,255.101
5642,273.146
5643,456.59
5644,168.566
5645,344.963
5646,204.789
5647,303.955
5648,202.479
5649,229.414
5650,188.977
5651,306.133
5652,313.59
5653,287.741
5654,340.099
5655,173.825
5656,232.118
5657,394.656
5658,366.502
5659,257.478
5660,336.777
5661,296.248
5662,335.633
5663,275.452
